Data rilevamento;Ora;Id Rete Monitoraggio;Codice Istat Comune;Progr. Punto Comune;Denominazione Stazione;Id Parametro;Descr. Parametro;Id Un. misura;Descr. Un. misura;Valore;Stato
03/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;97.0;V;
03/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;121.0;V;
03/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;105.0;V;
03/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;142.0;V;
03/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;179.0;V;
03/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;190.0;V;
03/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;151.0;V;
03/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;151.0;V;
03/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;209.0;V;
03/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;156.0;V;
03/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;;E;
03/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;;E;
03/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;;E;
03/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;97.0;V;
03/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;73.0;V;
03/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;83.0;V;
03/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;72.0;V;
03/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;62.0;V;
03/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;47.0;V;
03/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;23.0;V;
04/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;15.0;V;
04/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;14.0;V;
04/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;16.0;V;
04/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;17.0;V;
04/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;23.0;V;
04/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;39.0;V;
04/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;68.0;V;
04/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;86.0;V;
04/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;85.0;V;
04/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;78.0;V;
04/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;71.0;V;
04/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;77.0;V;
04/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;73.0;V;
04/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;54.0;V;
04/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;50.0;V;
04/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;61.0;V;
04/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;79.0;V;
04/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;75.0;V;
04/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;75.0;V;
04/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;117.0;V;
04/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;185.0;V;
04/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;197.0;V;
04/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;250.0;V;
04/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;252.0;V;
05/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;192.0;V;
05/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;147.0;V;
05/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;137.0;V;
05/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;74.0;V;
05/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;64.0;V;
05/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;69.0;V;
05/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;77.0;V;
05/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;95.0;V;
05/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;99.0;V;
05/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;139.0;V;
05/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;220.0;V;
05/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;198.0;V;
05/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;201.0;V;
05/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;189.0;V;
05/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;158.0;V;
05/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;142.0;V;
05/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;118.0;V;
05/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;102.0;V;
05/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;101.0;V;
05/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;96.0;V;
05/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;84.0;V;
05/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;82.0;V;
05/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;104.0;V;
05/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;108.0;V;
06/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;105.0;V;
06/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;103.0;V;
06/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;98.0;V;
06/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;93.0;V;
06/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;73.0;V;
06/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;51.0;V;
06/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;46.0;V;
06/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;67.0;V;
06/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;90.0;V;
06/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;98.0;V;
06/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;104.0;V;
06/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;111.0;V;
06/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;120.0;V;
06/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;110.0;V;
06/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;94.0;V;
06/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;95.0;V;
06/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;100.0;V;
06/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;120.0;V;
06/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;110.0;V;
06/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;121.0;V;
06/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;133.0;V;
06/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;150.0;V;
06/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;127.0;V;
06/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;111.0;V;
07/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;105.0;V;
07/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;91.0;V;
07/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;55.0;V;
07/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;54.0;V;
07/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;58.0;V;
07/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;41.0;V;
07/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;39.0;V;
07/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;45.0;V;
07/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;49.0;V;
07/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;47.0;V;
07/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;42.0;V;
07/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;41.0;V;
07/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;38.0;V;
07/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;37.0;V;
07/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;39.0;V;
07/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;42.0;V;
07/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;45.0;V;
07/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;45.0;V;
07/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;43.0;V;
07/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;43.0;V;
07/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;42.0;V;
07/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;39.0;V;
07/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;35.0;V;
07/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;32.0;V;
08/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;31.0;V;
08/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;29.0;V;
08/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;28.0;V;
08/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;27.0;V;
08/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;25.0;V;
08/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;26.0;V;
08/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;31.0;V;
08/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;43.0;V;
08/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;51.0;V;
08/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;46.0;V;
08/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;44.0;V;
08/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;52.0;V;
08/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;83.0;V;
08/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;56.0;V;
08/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;62.0;V;
08/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;60.0;V;
08/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;65.0;V;
08/01/2018;18:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;51.0;V;
08/01/2018;19:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;54.0;V;
08/01/2018;20:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;38.0;V;
08/01/2018;21:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;29.0;V;
08/01/2018;22:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;24.0;V;
08/01/2018;23:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;25.0;V;
08/01/2018;23:59;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;28.0;V;
09/01/2018;01:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;27.0;V;
09/01/2018;02:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;26.0;V;
09/01/2018;03:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;24.0;V;
09/01/2018;04:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;22.0;V;
09/01/2018;05:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;21.0;V;
09/01/2018;06:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;24.0;V;
09/01/2018;07:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;28.0;V;
09/01/2018;08:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;44.0;V;
09/01/2018;09:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;69.0;V;
09/01/2018;10:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;55.0;V;
09/01/2018;11:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;42.0;V;
09/01/2018;12:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;37.0;V;
09/01/2018;13:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;41.0;V;
09/01/2018;14:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;40.0;V;
09/01/2018;15:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;56.0;V;
09/01/2018;16:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;54.0;V;
09/01/2018;17:00;13;001272;822;Torino - Rubino;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;53.0;V;
