Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
04/02/2015;0.0;0.0;3.3;4.8;2.2;83;93;75;1.9;6.9;10;SSW;460;2.3;
05/02/2015;13.2;8.4;1.6;3.6;0.1;94;99;85;1.1;6.9;80;N;550;;
06/02/2015;31.8;31.6;2.4;4.3;1.5;94;98;80;1.6;7.3;30;SSW;290;;
07/02/2015;13.4;17.6;2.6;4.1;0.9;89;95;78;1.3;4.0;20;SW;280;2.4;
08/02/2015;0.0;0.8;2.9;8.6;-1.5;80;99;35;1.6;5.1;30;SSW;520;9.2;
09/02/2015;0.0;0.0;4.9;9.6;0.2;53;76;23;1.4;5.6;20;SSW;420;10.6;
10/02/2015;0.0;0.0;7.2;14.2;1.6;58;80;37;1.1;4.5;90;SW;360;10.4;
11/02/2015;0.0;0.0;6.6;12.6;2.1;70;88;41;1.2;4.0;50;SSW;350;10.2;
12/02/2015;0.0;0.0;6.1;11.3;2.6;72;89;49;1.1;4.5;30;N;410;9.6;
13/02/2015;0.0;0.0;5.0;6.1;2.8;81;90;75;0.9;3.1;50;ENE;290;1.0;
14/02/2015;0.2;0.0;3.5;5.0;0.8;90;96;82;1.4;4.2;30;ENE;570;;
15/02/2015;4.8;4.4;2.9;4.6;1.1;91;95;86;1.1;5.3;50;ENE;270;1.4;
16/02/2015;18.2;9.0;6.6;9.3;4.3;83;97;66;1.5;7.6;30;N;260;1.8;
17/02/2015;0.4;10.2;9.3;13.5;5.7;65;80;41;1.6;4.5;10;SSW;530;9.0;
18/02/2015;0.0;0.0;6.6;11.1;3.6;73;87;51;1.2;4.0;0;ENE;360;7.6;
19/02/2015;0.0;0.0;6.4;11.7;2.4;67;92;35;1.0;4.2;0;SSW;270;11.3;
20/02/2015;0.0;0.0;5.9;10.7;1.8;70;88;47;0.9;3.2;20;ENE;360;10.4;
21/02/2015;0.0;0.0;3.2;4.7;0.3;90;98;84;1.6;6.7;10;N;370;1.5;
22/02/2015;20.6;13.6;5.5;11.1;0.3;80;98;53;1.6;6.5;50;SSW;570;9.8;
23/02/2015;0.0;7.0;6.5;11.2;1.9;67;86;46;0.8;3.8;120;E;260;8.0;
24/02/2015;0.0;0.0;6.9;9.4;4.2;68;84;52;1.0;3.9;60;SSW;320;3.5;
25/02/2015;0.0;0.0;8.8;14.7;3.0;45;84;16;1.0;5.6;60;SW;240;13.6;
26/02/2015;0.0;0.0;7.7;12.9;2.7;45;67;18;1.1;4.7;0;ENE;300;13.7;
27/02/2015;0.0;0.0;7.7;11.8;4.5;55;70;39;1.2;4.8;20;SW;450;8.3;
28/02/2015;0.0;0.0;9.0;13.5;6.2;55;69;36;1.0;4.5;60;NE;280;6.4;
01/03/2015;0.0;0.0;9.3;14.8;5.4;55;74;36;0.9;4.7;50;NE;190;12.9;
02/03/2015;0.0;0.0;11.6;17.9;6.0;49;74;20;2.1;10.9;20;W;320;13.2;
03/03/2015;0.0;0.0;11.8;17.0;5.8;39;71;18;1.5;9.3;0;NE;310;14.3;
04/03/2015;0.0;0.0;9.4;12.7;6.7;58;77;23;1.4;5.9;30;ENE;400;8.8;
05/03/2015;0.0;0.0;9.8;14.1;5.5;20;35;10;2.0;9.6;20;NE;390;15.7;
06/03/2015;0.0;0.0;9.0;14.7;3.1;30;50;16;1.3;4.8;10;SSW;230;15.1;
07/03/2015;0.0;0.0;7.5;12.3;3.8;42;58;27;1.3;4.5;0;NE;410;12.4;
08/03/2015;0.0;0.0;8.2;14.5;2.4;47;68;25;1.6;6.0;10;SSW;300;14.6;
09/03/2015;0.0;0.0;8.9;15.4;3.6;49;68;26;1.0;4.1;40;N;210;13.7;
10/03/2015;0.0;0.0;10.3;18.0;4.2;51;74;29;1.2;4.0;20;SSW;380;14.3;
11/03/2015;0.0;0.0;12.6;19.5;6.7;50;73;27;1.5;7.6;50;SSW;310;13.8;
12/03/2015;0.0;0.0;11.5;16.4;7.1;46;71;27;1.2;5.8;20;ENE;300;13.9;
13/03/2015;0.0;0.0;10.4;16.2;4.1;46;71;23;1.3;4.8;0;NE;310;14.2;
14/03/2015;0.0;0.0;8.9;11.1;6.9;54;76;42;1.9;6.1;10;N;330;6.2;
15/03/2015;0.6;0.0;6.5;8.5;3.9;81;95;62;2.4;9.7;10;N;620;1.8;
16/03/2015;40.0;23.2;4.9;5.9;2.9;96;97;93;2.1;8.8;10;N;750;1.0;
17/03/2015;23.8;31.8;7.5;8.7;5.6;92;96;83;1.5;4.9;0;N;580;2.0;
18/03/2015;8.0;17.4;11.5;18.0;5.6;71;96;40;1.0;4.9;110;N;200;15.6;
19/03/2015;0.0;0.0;13.1;17.8;9.4;65;79;44;1.2;4.6;40;NNW;210;14.1;
20/03/2015;0.0;0.0;11.7;12.8;10.2;66;80;55;1.0;3.0;30;N;360;3.1;
21/03/2015;0.0;0.0;11.7;15.0;8.6;65;89;46;1.2;5.8;80;ENE;230;7.7;
22/03/2015;10.6;2.8;7.8;8.8;6.9;88;96;74;1.8;7.5;10;N;310;2.0;
23/03/2015;7.2;15.0;11.9;17.2;7.6;63;87;34;1.1;4.7;50;ENE;300;13.2;
24/03/2015;0.0;0.0;10.2;11.5;7.7;76;93;65;1.4;5.0;10;N;500;3.2;
25/03/2015;20.0;6.2;8.4;10.2;6.7;90;94;82;1.9;6.4;20;N;440;2.5;
26/03/2015;12.0;25.6;12.5;18.8;8.3;72;92;44;1.4;5.0;20;SSW;310;11.3;
27/03/2015;0.0;0.2;14.9;21.0;8.3;39;97;8;2.1;12.3;20;NNW;330;19.8;
28/03/2015;0.0;0.0;14.2;20.3;6.9;33;60;12;1.1;5.6;80;SSW;300;18.0;
29/03/2015;0.0;0.0;14.6;21.2;8.8;46;65;27;1.2;4.3;10;ENE;330;15.7;
30/03/2015;0.0;0.0;16.7;22.9;9.5;45;80;21;3.1;16.3;20;W;310;19.4;
31/03/2015;0.0;0.0;18.1;26.9;10.4;36;67;15;2.7;14.3;30;W;410;19.4;
01/04/2015;0.0;0.0;15.8;20.1;10.9;16;26;10;3.7;12.6;0;WNW;800;20.9;
02/04/2015;0.0;0.0;14.8;22.3;8.0;25;49;15;2.0;10.6;20;SSW;390;20.6;
03/04/2015;0.0;0.0;12.5;16.1;8.8;54;77;38;2.0;9.6;0;NE;360;14.8;
04/04/2015;0.0;0.0;10.6;13.2;7.1;59;86;45;2.1;6.8;0;NNE;420;10.9;
05/04/2015;3.6;0.2;7.9;11.6;5.7;75;94;49;1.7;7.3;0;N;290;8.8;
06/04/2015;1.2;4.6;10.2;16.3;4.4;51;92;26;1.2;5.1;10;ENE;270;21.1;
07/04/2015;0.0;0.0;11.2;16.9;5.3;30;58;16;1.6;6.3;40;SSW;490;21.6;
08/04/2015;0.0;0.0;13.9;21.5;5.7;32;57;9;1.1;5.2;30;SSW;200;21.4;
09/04/2015;0.0;0.0;15.5;22.6;9.0;37;61;21;1.1;4.8;20;ENE;380;20.3;
10/04/2015;0.0;0.0;15.2;22.0;9.3;46;66;26;1.4;5.2;0;NE;340;18.6;
11/04/2015;0.0;0.0;15.3;21.3;9.5;52;71;30;1.6;5.9;0;SSW;290;19.7;
12/04/2015;0.0;0.0;16.9;23.2;10.8;50;77;27;1.5;5.7;10;NE;450;20.8;
13/04/2015;0.0;0.0;19.3;26.3;11.9;43;69;21;1.1;5.2;60;SSW;250;21.1;
14/04/2015;0.0;0.0;20.3;27.2;13.6;35;63;16;1.0;5.4;100;NE;180;20.7;
15/04/2015;0.0;0.0;19.1;25.7;12.9;41;60;26;1.5;6.9;20;ENE;470;20.7;
16/04/2015;0.0;0.0;17.9;23.2;13.1;51;69;33;1.1;5.0;80;E;210;11.8;
17/04/2015;11.0;0.0;14.3;18.4;11.4;78;96;54;1.4;6.5;30;NE;310;7.2;
18/04/2015;8.8;19.8;14.8;22.1;8.1;76;96;43;2.1;11.4;0;ENE;290;15.5;
19/04/2015;19.8;17.0;11.0;15.9;7.3;61;97;34;1.8;9.9;10;N;330;15.0;
20/04/2015;0.0;2.8;14.7;21.4;6.7;47;84;18;1.3;6.9;80;SSW;270;23.4;
21/04/2015;0.0;0.0;18.0;25.6;9.4;41;72;19;1.1;5.8;220;;;23.0;
22/04/2015;0.0;0.0;19.7;27.2;11.9;43;67;18;1.1;5.1;70;N;170;21.9;
23/04/2015;0.0;0.0;17.5;24.1;12.2;60;83;39;1.4;5.5;30;E;220;19.6;
24/04/2015;0.0;0.0;18.1;24.2;12.1;55;75;36;1.4;4.8;20;ENE;300;20.2;
25/04/2015;0.0;0.0;14.3;16.3;12.9;73;81;57;2.0;6.2;0;NNE;510;3.3;
26/04/2015;0.0;0.0;14.2;18.7;12.5;80;96;58;1.4;5.2;0;ENE;410;7.7;
27/04/2015;16.4;9.2;12.4;13.3;11.5;95;98;88;1.9;8.6;10;NNE;520;1.6;
28/04/2015;26.0;32.6;16.7;23.7;11.7;57;96;16;1.9;8.4;60;SSW;480;18.8;
29/04/2015;0.0;0.6;14.9;19.3;10.1;52;83;28;1.7;5.6;0;ENE;370;17.1;
30/04/2015;0.2;0.2;15.6;21.4;11.5;63;89;36;1.5;6.2;20;ENE;230;17.9;
01/05/2015;0.0;0.0;14.7;18.1;12.1;75;85;57;1.8;5.6;0;NE;470;9.6;
02/05/2015;0.0;0.0;17.9;24.6;13.0;68;89;42;1.4;6.4;40;SSW;350;18.0;
03/05/2015;0.0;0.0;16.7;19.7;15.5;80;94;64;1.5;4.3;0;ENE;400;5.4;
04/05/2015;0.4;0.0;17.4;20.8;15.3;83;95;66;1.4;3.9;0;ENE;420;6.5;
05/05/2015;0.2;0.6;18.7;22.0;16.2;79;91;60;1.2;5.0;20;N;390;8.8;
06/05/2015;0.0;0.0;20.6;26.7;16.6;68;89;43;1.4;9.2;60;E;210;18.3;
07/05/2015;0.2;0.2;20.4;25.1;14.3;55;90;32;1.4;5.3;0;ENE;390;22.4;
08/05/2015;0.0;0.0;18.7;24.8;15.5;68;85;51;1.5;10.0;10;ENE;390;15.0;
09/05/2015;1.6;1.6;20.7;27.3;13.5;58;89;30;1.1;5.3;50;ENE;240;19.2;
10/05/2015;0.0;0.0;21.6;27.7;14.8;42;70;24;1.3;5.4;60;ENE;290;24.7;
11/05/2015;0.0;0.0;21.9;28.3;14.9;51;69;35;1.6;5.4;30;ENE;470;23.5;
12/05/2015;0.0;0.0;21.5;26.9;16.9;59;76;42;1.6;5.9;10;ENE;330;17.3;
13/05/2015;0.0;0.0;22.5;28.0;17.7;58;74;42;1.3;5.9;60;ENE;180;19.2;
14/05/2015;0.0;0.0;21.6;27.3;15.8;66;86;48;1.8;7.4;20;NNE;320;23.7;
15/05/2015;1.0;0.0;15.5;18.8;11.1;69;90;48;2.3;12.8;10;NE;280;6.5;
16/05/2015;11.2;8.2;19.7;26.9;11.8;60;88;37;1.4;5.5;10;SW;260;21.2;
17/05/2015;0.0;4.0;22.4;27.6;17.4;57;81;37;1.3;5.0;0;ENE;410;19.2;
18/05/2015;0.0;0.0;21.8;25.6;17.5;60;76;47;1.6;6.5;10;ENE;470;17.1;
19/05/2015;0.0;0.0;19.3;25.0;15.8;69;90;50;1.9;8.7;0;ENE;420;15.3;
20/05/2015;0.0;0.0;16.0;21.7;11.3;75;90;51;2.4;12.2;10;ENE;350;16.1;
21/05/2015;12.6;10.4;13.0;17.1;9.1;66;87;39;2.0;7.7;0;SSW;290;12.8;
22/05/2015;0.0;2.2;17.4;23.4;10.8;50;86;19;1.8;7.1;30;SSW;270;23.8;
23/05/2015;0.0;0.0;17.0;22.3;12.3;61;93;31;1.7;7.3;0;ENE;220;15.0;
24/05/2015;1.4;1.2;17.9;22.7;12.3;60;92;38;1.2;5.3;20;SW;280;17.7;
25/05/2015;0.0;0.2;20.7;26.0;16.5;53;74;31;1.3;5.8;30;ENE;240;20.2;
26/05/2015;1.2;0.0;19.8;24.8;14.8;53;83;32;2.0;7.7;20;SSW;390;21.6;
27/05/2015;0.0;1.2;20.2;25.3;14.0;46;81;24;1.6;5.8;10;E;260;27.0;
28/05/2015;0.0;0.0;19.4;25.0;14.2;52;74;32;1.9;7.2;0;NE;360;24.2;
29/05/2015;0.0;0.0;19.9;24.9;15.4;61;80;44;1.7;5.4;0;E;280;16.6;
30/05/2015;0.0;0.0;20.7;25.8;16.6;61;78;42;1.6;6.2;20;SE;210;17.5;
31/05/2015;0.0;0.0;19.8;23.0;16.2;69;85;54;1.9;6.4;0;ENE;520;15.7;
01/06/2015;0.0;0.0;20.7;26.0;17.4;74;97;47;1.4;7.0;30;ENE;400;15.4;
02/06/2015;21.0;21.0;22.8;28.6;16.9;64;93;42;1.0;4.2;40;E;280;19.6;
03/06/2015;0.0;0.0;25.5;31.5;18.9;54;80;34;1.1;5.6;30;ENE;300;25.8;
04/06/2015;0.0;0.0;26.8;33.5;20.5;53;76;30;1.3;5.3;0;ENE;460;23.5;
05/06/2015;0.0;0.0;27.5;33.1;21.7;51;71;34;1.3;5.2;10;ENE;400;21.8;
06/06/2015;0.0;0.0;28.4;35.1;22.3;49;71;24;1.6;7.5;0;ENE;250;25.2;
07/06/2015;4.2;0.0;26.3;33.1;18.9;52;82;28;1.8;12.6;20;SSW;260;21.4;
08/06/2015;0.0;4.2;25.0;31.4;19.4;51;82;27;2.1;8.2;0;ENE;200;20.7;
09/06/2015;2.4;2.4;21.5;27.9;18.8;67;89;36;1.6;7.9;0;SSW;270;14.3;
10/06/2015;16.0;16.0;21.9;25.1;18.8;66;82;52;1.8;6.5;0;ENE;370;16.9;
11/06/2015;0.0;0.0;24.0;30.2;18.4;53;81;31;1.2;5.5;30;NE;210;20.7;
12/06/2015;0.0;0.0;21.0;25.3;16.5;66;93;42;1.5;6.1;40;NE;200;9.7;
13/06/2015;22.0;13.0;20.4;25.4;15.6;72;95;52;1.6;8.2;30;N;210;17.7;
14/06/2015;0.0;9.0;19.5;21.8;17.6;77;89;64;1.6;5.6;0;NE;320;8.0;
15/06/2015;1.6;1.6;20.5;27.3;17.1;71;90;43;1.2;5.9;50;E;200;14.2;
16/06/2015;2.0;2.0;20.2;26.8;17.7;69;84;48;1.4;10.4;30;SW;220;14.8;
17/06/2015;4.2;4.2;22.4;27.7;16.3;57;89;29;1.3;5.7;40;ENE;280;25.6;
18/06/2015;0.0;0.0;22.9;29.1;17.1;61;79;39;1.6;5.5;0;ENE;360;21.2;
19/06/2015;0.0;0.0;24.0;28.0;18.9;61;84;28;1.7;8.3;10;ENE;390;19.3;
20/06/2015;0.0;0.0;22.8;27.6;18.0;54;81;33;2.1;7.5;0;ENE;380;22.6;
21/06/2015;0.0;0.0;22.3;26.8;17.5;51;73;32;1.7;6.4;0;SE;210;24.2;
22/06/2015;0.0;0.0;22.0;27.0;17.4;59;74;40;1.8;6.2;0;NE;400;18.5;
23/06/2015;0.0;0.0;22.8;28.0;18.6;60;83;20;1.5;6.8;10;NNE;220;11.9;
24/06/2015;0.0;0.0;21.3;26.9;16.3;51;80;32;2.0;8.5;0;NE;220;21.8;
25/06/2015;0.0;0.0;22.3;27.4;16.6;51;71;34;1.3;5.0;0;ENE;310;19.2;
26/06/2015;0.0;0.0;24.4;30.3;17.5;49;74;28;1.3;6.1;10;SSE;240;25.6;
27/06/2015;0.0;0.0;25.8;31.6;19.8;53;72;35;1.6;6.0;0;ENE;330;23.5;
28/06/2015;0.0;0.0;25.9;31.2;20.0;53;74;36;1.5;6.9;40;NNE;250;20.1;
29/06/2015;0.0;0.0;25.8;30.2;22.3;55;68;41;1.8;6.4;0;NNE;410;21.0;
30/06/2015;0.0;0.0;26.1;30.9;22.6;57;73;41;1.6;5.1;0;NE;430;18.4;
01/07/2015;0.0;0.0;27.7;32.3;22.5;56;76;39;1.2;4.6;0;ENE;320;16.5;
02/07/2015;0.0;0.0;29.0;34.8;23.5;53;73;34;1.5;5.9;0;ENE;390;22.6;
03/07/2015;0.0;0.0;28.8;35.1;23.9;64;93;41;1.6;7.2;0;ENE;310;17.0;
04/07/2015;5.2;5.2;28.5;35.1;23.2;61;83;35;1.8;6.8;0;SSW;370;24.0;
05/07/2015;0.0;0.0;30.1;35.6;25.7;60;78;43;1.3;5.5;0;N;250;18.7;
06/07/2015;0.0;0.0;30.8;35.4;26.4;59;80;44;1.3;8.4;20;E;300;17.5;
07/07/2015;0.0;0.0;30.8;35.7;26.8;56;69;41;1.4;5.4;20;E;260;17.5;
08/07/2015;0.0;0.0;28.9;33.3;25.1;55;79;15;1.9;7.1;0;SSW;340;15.5;
09/07/2015;0.0;0.0;27.0;31.3;23.0;44;68;28;1.8;7.8;20;ENE;350;22.9;
10/07/2015;0.8;0.0;25.8;30.7;21.4;47;70;30;1.9;6.3;0;NE;290;20.8;
11/07/2015;0.0;0.8;27.3;33.0;21.0;48;68;33;1.4;5.2;0;ENE;260;25.6;
12/07/2015;0.0;0.0;28.0;33.3;22.5;55;74;38;1.6;5.2;10;ENE;500;18.7;
13/07/2015;0.0;0.0;28.8;34.0;23.5;52;72;32;1.3;6.6;30;ENE;320;21.4;
14/07/2015;0.0;0.0;29.3;35.0;24.4;53;69;34;1.6;5.4;0;NNE;280;21.6;
15/07/2015;0.0;0.0;29.4;33.8;25.3;55;74;39;1.8;5.6;10;ENE;520;17.2;
16/07/2015;0.0;0.0;29.9;35.0;25.6;46;67;31;1.9;5.6;0;ENE;520;21.8;
17/07/2015;0.0;0.0;29.8;36.1;24.4;42;61;30;1.6;7.0;10;E;230;20.4;
18/07/2015;0.0;0.0;28.8;36.1;24.0;50;70;31;1.6;6.3;0;SW;260;20.3;
19/07/2015;0.4;0.4;29.0;35.5;23.1;49;69;33;1.5;5.4;0;ENE;460;24.2;
20/07/2015;0.0;0.0;29.6;35.3;24.5;54;69;34;1.3;10.8;10;E;330;20.8;
21/07/2015;2.4;2.4;31.1;37.3;25.6;48;71;28;1.3;5.9;0;ENE;170;24.5;
22/07/2015;0.0;0.0;30.5;36.1;25.2;46;69;33;1.6;7.0;10;NW;180;23.5;
23/07/2015;0.0;0.0;29.8;34.1;26.0;42;57;31;1.6;5.9;20;ENE;370;17.9;
24/07/2015;0.0;0.0;27.1;31.5;20.6;57;88;46;1.9;12.4;10;NE;300;18.7;
25/07/2015;18.6;18.6;27.4;33.3;22.3;49;74;20;1.6;8.0;10;NE;270;24.6;
26/07/2015;0.0;0.0;26.6;32.0;22.0;35;58;23;1.6;5.6;20;ENE;260;21.0;
27/07/2015;0.0;0.0;26.9;33.0;21.6;51;66;32;1.7;6.2;0;ENE;420;25.2;
28/07/2015;0.0;0.0;27.1;33.8;22.6;48;72;26;1.9;6.3;10;ENE;310;24.4;
29/07/2015;0.0;0.0;26.5;32.1;22.0;59;78;42;1.8;6.2;20;SSW;250;18.4;
30/07/2015;0.0;0.0;24.6;30.1;20.2;63;78;40;2.0;11.3;0;NE;360;16.4;
31/07/2015;2.4;2.4;23.1;26.4;20.0;61;83;44;2.4;8.0;0;NE;520;18.1;
01/08/2015;15.0;0.0;19.4;22.8;16.1;70;94;54;1.7;6.8;0;N;540;4.2;
02/08/2015;0.2;15.2;23.7;31.7;15.9;59;88;32;1.2;4.6;20;ENE;240;24.6;
03/08/2015;0.0;0.0;26.7;33.7;20.3;54;76;32;1.2;5.5;10;ENE;200;24.1;
04/08/2015;0.0;0.0;27.6;33.1;22.5;56;75;37;1.2;4.8;10;ENE;260;17.6;
05/08/2015;0.0;0.0;28.3;34.8;22.8;57;81;36;1.4;4.8;30;ENE;370;20.0;
06/08/2015;0.0;0.0;30.5;36.2;25.6;50;66;33;1.3;5.4;0;ENE;320;22.0;
07/08/2015;0.0;0.0;31.2;37.6;24.9;44;71;23;1.3;5.5;10;ENE;250;22.2;
08/08/2015;0.0;0.0;30.5;37.2;23.7;46;86;27;1.5;6.2;20;N;240;21.2;
09/08/2015;39.0;5.8;25.3;30.4;20.6;69;96;48;1.6;6.2;30;ENE;260;9.8;
10/08/2015;0.6;33.4;23.8;28.2;19.8;62;84;41;1.6;5.7;40;NE;190;14.3;
11/08/2015;0.0;0.4;28.1;34.2;22.3;45;70;26;1.4;5.7;40;S;230;22.5;
12/08/2015;0.0;0.0;28.8;35.2;22.3;41;69;20;1.4;5.9;20;SSW;360;22.1;
13/08/2015;0.0;0.0;27.9;34.5;23.4;47;66;24;1.6;8.7;10;ENE;300;18.6;
14/08/2015;0.4;0.0;22.7;27.5;18.0;66;90;53;2.0;14.2;0;ENE;460;11.7;
15/08/2015;12.0;12.4;19.1;23.6;16.0;79;96;56;1.5;6.8;20;ENE;260;6.8;
16/08/2015;64.4;64.2;20.5;27.8;15.7;67;93;37;1.1;4.5;20;NW;190;18.2;
17/08/2015;0.0;0.2;22.6;29.9;16.8;59;83;34;1.4;5.6;10;SSW;210;20.8;
18/08/2015;0.0;0.0;20.2;26.0;16.5;72;97;50;1.9;8.5;0;NE;450;13.6;
19/08/2015;44.2;42.6;21.3;27.5;16.1;64;91;38;1.1;4.4;20;SSW;170;18.6;
20/08/2015;0.0;1.6;22.8;29.3;16.9;57;82;33;1.2;5.2;0;ENE;320;20.4;
21/08/2015;0.0;0.0;22.3;27.1;18.0;63;86;45;1.8;9.3;0;NNE;430;15.1;
22/08/2015;0.4;0.4;22.5;27.7;18.5;59;92;39;1.6;5.8;10;NE;410;14.6;
23/08/2015;8.4;7.2;17.4;18.7;15.8;82;91;66;1.7;5.4;0;N;680;2.3;
24/08/2015;8.0;8.2;17.6;19.5;15.4;88;95;82;0.9;3.1;40;N;200;4.0;
25/08/2015;3.0;4.0;21.1;27.9;16.0;73;97;46;1.3;6.4;20;ENE;350;21.1;
26/08/2015;0.0;0.0;22.6;28.5;17.5;66;88;42;1.1;4.8;10;NE;280;17.2;
27/08/2015;0.0;0.0;24.6;30.6;18.7;62;86;38;1.1;4.9;40;E;300;18.6;
28/08/2015;0.0;0.0;25.6;31.6;20.4;60;82;41;1.1;4.2;10;E;310;18.3;
29/08/2015;0.0;0.0;26.9;33.1;20.8;58;80;37;1.0;4.5;60;E;380;19.6;
30/08/2015;0.0;0.0;27.5;33.7;21.9;55;80;25;1.1;5.1;40;SSE;150;20.2;
31/08/2015;0.0;0.0;26.7;32.9;21.0;51;74;26;1.2;4.9;30;ENE;490;20.1;
01/09/2015;0.0;0.0;24.0;28.4;21.2;60;74;44;1.5;5.8;20;ENE;380;13.4;
02/09/2015;0.0;0.0;23.8;29.9;19.8;60;79;37;1.5;8.6;10;E;350;16.1;
03/09/2015;0.4;0.4;21.0;25.2;18.0;74;87;57;1.8;5.5;0;NE;510;10.6;
04/09/2015;0.0;0.0;20.8;25.1;14.7;67;88;48;1.4;8.3;20;ENE;500;14.6;
05/09/2015;4.0;4.0;19.7;25.0;15.1;62;91;32;1.7;7.1;30;NNE;330;20.3;
06/09/2015;0.0;0.0;19.6;25.7;14.7;43;68;22;1.3;6.1;10;ESE;220;20.4;
07/09/2015;0.0;0.0;19.2;24.9;14.1;50;70;30;1.4;5.5;10;ENE;520;19.9;
08/09/2015;0.0;0.0;19.0;23.5;14.8;59;75;40;1.5;5.7;0;ENE;400;14.4;
09/09/2015;0.0;0.0;19.9;24.5;15.8;55;75;38;1.6;5.8;0;ENE;460;17.7;
10/09/2015;0.0;0.0;19.4;23.8;16.8;53;65;36;1.8;5.8;0;NE;440;13.7;
11/09/2015;1.2;0.0;18.0;20.3;15.0;60;82;51;1.7;5.8;10;NNE;360;7.4;
12/09/2015;0.0;1.2;19.5;23.3;17.1;59;75;44;1.1;5.1;50;NW;210;9.0;
