Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
01/12/2021;0.0;0.0;5.3;9.0;1.5;60;72;42;1.0;3.5;0;NE;330;5.0;
02/12/2021;0.0;0.0;6.4;9.5;3.8;72;84;33;1.4;5.4;30;SSW;380;6.8;
03/12/2021;0.0;0.0;6.9;9.9;3.9;38;55;23;1.3;5.5;50;SSW;390;7.3;
04/12/2021;0.0;0.0;4.2;8.8;1.2;61;82;33;1.0;3.5;0;ENE;270;6.5;
05/12/2021;0.0;0.0;3.8;9.2;-0.6;69;89;48;0.8;3.5;80;E;210;6.7;
06/12/2021;0.0;0.0;4.6;9.2;0.3;54;74;32;1.4;5.2;20;SSW;440;7.1;
07/12/2021;0.0;0.0;4.8;9.4;0.9;52;68;28;1.0;4.2;60;SSW;300;6.5;
08/12/2021;4.2;0.0;1.6;4.1;0.4;91;100;55;1.5;5.1;0;N;320;;
09/12/2021;7.6;11.8;3.4;7.9;-0.1;74;100;33;1.4;4.8;40;SSW;560;6.7;
10/12/2021;0.0;0.0;1.9;3.2;0.3;77;88;63;1.4;4.9;10;N;250;4.0;
11/12/2021;0.0;0.0;4.1;10.3;-1.1;63;86;33;1.3;6.4;40;SW;510;6.9;
12/12/2021;0.0;0.0;4.5;10.4;0.8;55;71;30;1.3;4.4;60;SW;690;6.7;
13/12/2021;0.0;0.0;5.7;11.2;1.7;61;79;39;1.1;3.7;100;SSW;410;6.3;
14/12/2021;0.0;0.0;6.0;11.1;2.9;67;82;46;0.9;4.1;100;SSW;390;6.5;
15/12/2021;0.0;0.0;5.2;9.0;2.1;78;93;60;0.9;3.2;40;N;310;5.8;
16/12/2021;0.0;0.0;5.1;9.6;2.1;78;93;55;1.0;3.9;10;SW;240;6.1;
17/12/2021;0.0;0.0;5.3;11.4;1.1;77;94;50;1.4;6.3;50;SSW;400;6.1;
18/12/2021;0.0;0.0;4.4;9.8;-0.3;81;100;54;1.1;4.0;10;NE;260;6.1;
19/12/2021;0.0;0.0;4.8;10.7;-0.5;74;100;45;1.3;4.6;100;SW;680;6.4;
20/12/2021;0.0;0.0;6.1;13.4;2.7;70;93;37;2.2;8.2;10;SW;540;6.7;
21/12/2021;0.0;0.0;6.5;8.1;5.0;76;86;66;1.2;3.3;30;SW;460;2.3;
22/12/2021;0.0;0.0;3.6;5.2;1.4;95;100;86;1.4;4.8;0;E;390;5.2;
23/12/2021;0.0;0.0;3.6;6.4;1.2;83;95;60;1.1;4.1;30;SSW;400;4.9;
24/12/2021;0.0;0.0;2.4;4.8;0.1;83;97;70;1.4;4.5;20;SSW;540;2.7;
25/12/2021;0.0;0.0;3.8;5.8;2.0;82;92;70;0.8;4.4;90;SSW;300;1.9;
26/12/2021;0.0;0.0;3.9;6.9;1.5;86;95;71;1.0;4.2;100;SSW;360;5.0;
27/12/2021;0.0;0.0;4.4;6.0;1.7;86;91;80;0.9;4.1;40;SW;320;1.2;
28/12/2021;0.0;0.0;6.7;9.8;4.7;82;92;66;1.0;4.2;60;SSW;340;5.5;
29/12/2021;0.0;0.0;8.0;14.2;2.8;77;94;53;1.2;5.3;70;SW;340;5.1;
30/12/2021;0.0;0.0;4.5;8.5;2.6;96;100;80;1.0;4.3;70;ENE;380;3.8;
31/12/2021;0.0;0.0;7.6;13.3;2.9;81;95;55;1.1;4.0;100;SSW;450;6.3;
