Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
23/03/2020;0.2;0.0;5.9;9.1;4.2;48;75;38;2.5;8.5;0;NE;750;6.1;
24/03/2020;0.0;0.2;7.0;11.0;4.1;41;59;21;1.5;6.6;20;SSW;260;18.4;
25/03/2020;0.0;0.0;4.7;7.4;2.4;51;71;39;1.7;5.8;10;NNE;340;8.3;
26/03/2020;0.0;0.0;4.3;6.5;1.9;66;89;39;1.8;7.2;30;SSW;360;7.1;
27/03/2020;0.8;0.4;7.2;9.4;4.2;83;95;72;2.0;6.7;10;SSW;660;6.5;
28/03/2020;1.0;1.2;13.2;18.7;8.0;61;91;35;1.1;5.2;60;SSW;280;20.2;
29/03/2020;0.0;0.2;13.8;18.0;10.7;59;82;41;1.4;6.2;80;NNE;390;12.4;
30/03/2020;7.2;0.0;10.1;11.7;7.1;81;97;68;2.0;9.2;0;ENE;440;8.7;
31/03/2020;0.2;7.4;6.2;7.7;4.0;70;92;53;2.2;9.2;0;NNE;500;6.9;
01/04/2020;0.0;0.0;7.0;9.6;5.2;51;68;38;1.2;4.8;20;E;180;12.0;
02/04/2020;0.0;0.0;8.4;13.3;2.8;53;76;35;1.0;5.5;10;ENE;220;22.0;
03/04/2020;0.0;0.0;11.1;17.4;4.4;52;79;26;1.0;4.8;30;ENE;360;21.4;
04/04/2020;0.0;0.0;13.2;19.1;7.3;47;67;26;0.9;5.0;60;ENE;310;21.7;
05/04/2020;0.0;0.0;13.0;17.9;7.8;47;70;30;1.4;5.8;30;NE;480;21.3;
06/04/2020;0.0;0.0;14.6;20.3;8.9;42;65;26;1.0;5.1;110;ENE;300;22.3;
07/04/2020;0.0;0.0;16.4;23.1;9.9;35;62;13;1.0;4.9;80;ENE;190;23.2;
08/04/2020;0.0;0.0;16.4;22.1;10.0;32;54;17;1.0;5.1;40;ENE;220;23.1;
09/04/2020;0.0;0.0;17.0;23.7;10.3;32;52;16;0.9;4.8;60;NE;220;23.3;
10/04/2020;0.0;0.0;18.3;24.4;11.9;31;56;14;1.0;5.8;120;NNW;120;23.8;
11/04/2020;0.0;0.0;19.0;25.3;11.7;28;52;14;1.2;5.9;50;SSW;220;24.0;
12/04/2020;0.0;0.0;17.4;24.0;11.8;33;53;13;1.4;5.6;40;NNE;280;22.6;
13/04/2020;0.0;0.0;16.1;20.1;12.1;38;62;26;1.7;6.1;0;E;270;19.1;
14/04/2020;0.0;0.0;16.9;23.6;11.0;45;72;9;2.0;13.4;20;NE;190;23.8;
15/04/2020;0.0;0.0;13.3;18.2;10.1;43;60;31;1.8;7.9;0;NNE;370;20.4;
16/04/2020;0.0;0.0;14.9;20.6;8.8;45;70;25;1.0;4.1;70;SW;220;20.7;
17/04/2020;0.0;0.0;16.3;21.3;9.7;45;68;30;0.9;4.0;60;SSW;220;19.1;
18/04/2020;0.0;0.0;17.6;23.5;11.8;53;74;29;1.4;6.1;20;SW;360;19.9;
19/04/2020;0.0;0.0;15.8;19.0;12.6;75;89;59;1.3;5.3;30;SSW;510;9.7;
20/04/2020;12.8;1.6;12.6;14.3;10.4;95;99;89;2.7;10.6;0;N;510;1.5;
21/04/2020;42.8;41.4;10.9;12.4;9.6;79;99;55;2.2;6.9;10;N;770;5.3;
22/04/2020;2.2;14.8;14.7;19.3;10.2;51;82;28;1.0;4.9;90;ENE;360;24.9;
23/04/2020;0.0;0.0;16.1;21.5;9.4;54;78;36;1.2;5.2;0;ENE;410;25.6;
24/04/2020;0.0;0.0;18.0;24.0;12.1;49;75;26;1.2;5.4;80;SSW;250;25.8;
25/04/2020;0.0;0.0;18.1;23.6;13.4;60;71;42;1.8;6.5;40;SSW;310;23.2;
26/04/2020;0.0;0.0;16.1;20.2;13.8;77;90;59;1.3;5.9;70;N;280;13.5;
27/04/2020;24.6;19.0;15.7;19.6;13.8;86;97;62;1.3;6.8;70;ENE;220;12.2;
28/04/2020;30.4;19.4;13.3;14.1;11.9;96;99;87;1.8;7.2;20;N;480;4.0;
29/04/2020;15.8;32.4;16.7;22.1;11.5;66;98;33;1.4;5.5;30;SSW;460;25.9;
30/04/2020;0.0;0.0;14.7;17.1;11.9;80;99;64;1.6;5.2;0;ENE;390;12.0;
01/05/2020;1.0;1.0;14.6;19.0;10.6;77;99;54;1.5;5.5;0;ENE;320;17.6;
02/05/2020;0.2;0.2;18.8;25.4;11.4;50;90;22;2.5;11.6;0;WNW;330;27.1;
03/05/2020;0.0;0.0;19.0;23.4;13.1;48;72;31;1.6;6.4;20;ENE;440;27.7;
04/05/2020;0.0;0.0;18.1;22.7;14.5;47;67;28;1.8;5.8;0;NE;640;24.4;
05/05/2020;0.0;0.0;18.5;23.4;13.5;60;80;42;1.4;5.7;10;ENE;260;24.1;
06/05/2020;0.0;0.0;19.3;23.7;14.6;66;89;45;2.0;7.7;20;NE;470;24.9;
07/05/2020;0.0;0.0;19.8;24.5;16.2;49;70;27;1.5;5.2;0;NE;350;25.7;
08/05/2020;0.0;0.0;19.5;24.8;15.1;51;73;32;1.4;4.9;0;ENE;290;16.1;
09/05/2020;0.0;0.0;19.9;25.2;15.3;47;87;35;1.5;5.9;30;SSW;410;25.0;
10/05/2020;4.2;1.8;16.5;21.1;13.3;74;98;41;1.3;5.8;40;NE;170;14.2;
11/05/2020;40.8;27.6;14.7;17.8;12.3;84;98;62;1.7;6.1;0;NE;290;12.1;
12/05/2020;0.2;15.8;17.3;22.4;13.3;73;94;47;1.3;5.2;0;E;200;19.2;
13/05/2020;3.0;0.0;13.8;16.2;12.3;93;97;81;1.8;6.9;0;NE;420;1.9;
14/05/2020;6.2;9.2;16.9;21.9;12.3;73;99;46;1.2;5.9;40;NE;220;19.1;
15/05/2020;16.8;6.0;17.2;21.5;13.8;77;96;53;1.5;6.6;20;SSW;210;17.1;
16/05/2020;5.4;15.6;16.5;19.7;14.6;85;97;63;1.8;6.6;0;N;360;11.2;
17/05/2020;11.4;6.4;17.9;23.5;14.3;77;99;43;1.6;5.8;30;SSW;340;18.5;
18/05/2020;0.0;5.6;21.0;26.1;15.7;65;88;42;1.2;5.5;40;ENE;240;22.6;
19/05/2020;0.8;0.6;20.9;25.6;17.3;62;89;31;1.5;6.9;50;NW;180;18.1;
20/05/2020;0.0;0.2;22.4;28.5;15.8;53;85;27;1.6;5.9;30;SSW;520;29.0;
21/05/2020;0.0;0.0;22.4;26.8;18.2;57;72;43;1.7;5.0;0;NE;290;24.5;
22/05/2020;0.0;0.0;22.4;26.0;17.8;65;82;54;1.4;4.9;10;ENE;480;18.1;
23/05/2020;0.0;0.0;22.3;25.8;17.9;66;92;29;1.6;8.9;10;SSW;220;16.8;
24/05/2020;0.0;0.0;20.7;25.0;15.6;49;92;22;1.6;6.0;10;ENE;610;30.0;
25/05/2020;0.0;0.0;21.3;25.7;15.8;47;66;35;1.5;5.7;0;ENE;320;28.8;
26/05/2020;0.0;0.0;21.1;25.6;16.6;51;73;31;1.9;6.2;0;ENE;520;28.1;
27/05/2020;0.0;0.0;20.5;24.7;17.2;44;63;31;1.9;6.9;0;NE;360;26.6;
28/05/2020;0.0;0.0;21.2;25.8;15.6;52;72;37;1.4;5.3;0;ENE;310;24.2;
29/05/2020;0.0;0.0;17.6;20.4;14.8;59;78;37;2.3;8.5;0;NNE;430;15.8;
30/05/2020;0.0;0.0;19.2;24.0;14.7;51;74;31;1.6;6.6;0;SSW;390;27.6;
31/05/2020;0.0;0.0;18.5;22.8;14.8;64;84;44;1.6;6.1;30;NE;410;16.0;
01/06/2020;0.0;0.0;20.7;25.3;15.8;58;76;39;1.4;5.2;10;NNE;220;21.1;
02/06/2020;0.0;0.0;22.8;28.5;17.0;50;76;28;1.6;8.6;30;NE;230;27.4;
03/06/2020;0.0;0.0;20.1;25.9;16.1;65;89;46;1.8;12.2;10;E;220;23.9;
04/06/2020;11.8;10.0;16.8;19.9;15.3;86;96;68;1.6;7.1;0;N;290;7.7;
05/06/2020;5.4;7.2;20.8;26.6;15.2;55;92;23;1.9;11.4;60;W;290;28.8;
06/06/2020;0.0;0.0;20.0;24.8;15.4;64;84;43;1.6;6.5;10;ENE;360;21.7;
07/06/2020;19.6;9.4;18.0;24.4;14.9;82;99;53;1.8;9.8;0;NE;380;18.0;
08/06/2020;23.2;33.4;16.0;19.6;13.6;83;94;64;1.4;5.8;0;ENE;350;10.9;
09/06/2020;48.0;15.4;15.0;19.1;12.1;83;99;57;1.7;6.9;0;NNE;260;12.5;
10/06/2020;9.8;42.4;17.4;22.2;12.4;70;94;38;1.2;7.2;40;ENE;200;22.3;
11/06/2020;0.8;0.8;15.5;17.8;14.2;90;97;70;1.7;5.9;0;NNE;450;8.6;
12/06/2020;18.8;17.2;15.9;17.9;14.1;87;98;74;1.8;6.2;0;NE;490;7.4;
13/06/2020;0.0;1.6;17.2;22.1;15.1;81;95;54;1.2;5.5;60;SSW;300;11.8;
14/06/2020;10.6;10.6;21.4;28.0;14.5;58;93;30;1.4;6.8;10;SW;230;30.4;
15/06/2020;0.0;0.0;22.2;28.2;16.3;57;97;30;1.3;9.0;50;SSE;220;21.8;
16/06/2020;12.8;12.8;20.5;26.0;16.4;69;94;42;1.4;6.4;40;SSW;150;20.8;
17/06/2020;6.8;5.0;18.0;22.8;15.5;79;93;56;1.4;7.2;40;ENE;290;17.2;
18/06/2020;24.2;26.0;18.3;23.9;14.5;76;94;48;1.4;7.7;0;SW;310;20.0;
19/06/2020;22.8;22.8;20.5;26.0;14.1;67;98;40;1.4;5.5;90;SSW;340;28.0;
20/06/2020;0.0;0.0;22.5;27.0;17.4;54;84;34;1.3;5.7;0;ENE;240;28.1;
21/06/2020;0.0;0.0;24.5;29.3;18.1;46;77;29;1.4;6.6;70;S;240;30.3;
22/06/2020;0.0;0.0;25.6;30.8;19.3;45;73;26;1.3;5.8;40;SSW;230;30.1;
23/06/2020;0.0;0.0;26.8;31.7;21.3;44;63;28;1.3;5.9;20;ENE;340;29.9;
24/06/2020;0.0;0.0;26.0;30.8;20.9;56;73;33;1.9;6.1;0;ENE;620;28.4;
25/06/2020;0.0;0.0;24.4;27.3;21.5;61;73;50;2.0;6.2;0;NE;450;20.1;
26/06/2020;1.6;1.6;23.6;26.8;19.9;63;82;43;1.7;6.3;0;ENE;300;19.0;
27/06/2020;0.0;0.0;23.1;28.9;20.0;66;86;42;1.4;8.3;40;ENE;360;21.8;
28/06/2020;8.2;8.2;24.9;29.8;19.0;61;88;41;1.3;5.2;0;N;250;25.7;
29/06/2020;0.0;0.0;26.5;32.3;21.4;61;81;36;1.5;6.6;50;ENE;400;27.5;
30/06/2020;0.0;0.0;25.4;29.1;21.2;66;83;51;1.7;5.7;0;SSW;290;14.8;
01/07/2020;0.0;0.0;25.2;28.6;22.4;67;90;56;1.5;6.0;20;SW;240;16.3;
02/07/2020;1.2;1.2;24.8;30.1;20.5;65;88;43;1.6;10.2;10;SSE;140;24.9;
03/07/2020;0.0;0.0;21.7;28.8;16.8;68;93;39;1.9;11.9;0;NE;270;20.5;
04/07/2020;17.8;17.8;23.3;28.6;16.4;60;91;39;1.3;5.4;10;SSW;270;30.0;
05/07/2020;0.0;0.0;25.8;30.7;19.7;58;79;40;1.3;5.7;10;SSE;180;29.6;
06/07/2020;0.0;0.0;27.5;32.2;22.1;54;80;20;1.4;6.6;0;ENE;270;28.3;
07/07/2020;0.0;0.0;23.8;26.2;21.4;48;68;22;2.1;8.6;10;ENE;540;22.2;
08/07/2020;0.0;0.0;24.1;27.8;20.8;52;73;35;1.6;5.5;0;ENE;280;27.3;
09/07/2020;0.0;0.0;25.3;30.3;19.6;56;74;41;1.3;6.3;0;SE;230;28.2;
10/07/2020;0.0;0.0;25.5;29.9;21.5;61;81;42;1.5;7.5;10;ENE;310;21.3;
11/07/2020;0.6;0.6;24.7;29.3;20.3;69;86;49;1.5;6.8;0;ENE;290;19.9;
12/07/2020;0.0;0.0;23.4;26.4;19.9;61;81;46;1.8;7.8;0;ENE;350;19.1;
13/07/2020;0.0;0.0;22.7;25.2;20.6;56;73;40;1.9;6.3;10;NE;310;17.7;
14/07/2020;0.0;0.0;22.5;25.1;20.1;54;70;35;1.7;6.0;20;ENE;350;18.1;
15/07/2020;0.0;0.0;21.7;24.9;18.8;68;83;51;1.4;5.8;10;E;410;15.8;
16/07/2020;5.0;5.0;23.9;28.8;18.1;59;84;36;1.2;6.4;0;SSE;190;27.7;
17/07/2020;0.0;0.0;24.5;29.0;19.3;61;96;40;1.7;7.7;0;ENE;520;21.7;
18/07/2020;15.0;13.6;22.1;26.1;19.0;67;96;44;1.9;7.1;10;NE;270;17.5;
19/07/2020;0.0;1.4;24.2;29.6;18.4;59;82;36;1.3;5.5;10;S;160;28.3;
20/07/2020;0.0;0.0;25.8;31.1;20.9;60;82;39;1.5;5.8;0;SSW;260;21.6;
21/07/2020;0.0;0.0;26.4;30.6;22.1;64;79;44;1.3;5.1;30;ENE;250;20.0;
22/07/2020;0.0;0.0;26.4;32.0;21.9;62;81;41;1.7;8.2;0;SSW;250;21.5;
23/07/2020;1.0;1.0;26.2;31.4;19.8;55;81;28;1.3;5.3;20;ENE;160;26.5;
24/07/2020;0.0;0.0;22.9;25.0;19.4;67;83;49;2.3;11.2;10;NE;340;21.0;
25/07/2020;0.0;0.0;24.9;30.9;18.0;51;82;25;1.4;5.9;30;ENE;230;28.1;
26/07/2020;0.0;0.0;25.0;29.6;20.4;58;75;35;1.7;5.4;0;ENE;530;24.3;
27/07/2020;0.0;0.0;25.9;30.3;22.0;62;78;46;1.5;5.1;0;ENE;330;17.1;
28/07/2020;0.0;0.0;26.6;31.9;22.5;66;81;46;1.3;9.9;0;ENE;320;20.1;
29/07/2020;3.0;3.0;27.8;32.0;23.1;65;85;50;1.0;4.2;20;NW;280;18.6;
30/07/2020;0.0;0.0;28.9;33.5;24.8;61;84;35;1.5;6.8;0;ENE;240;21.5;
31/07/2020;0.0;0.0;29.6;34.7;23.3;51;67;32;1.5;6.5;0;SW;330;25.6;
01/08/2020;0.0;0.0;29.8;35.3;24.9;52;74;37;1.4;8.0;20;ENE;190;22.6;
02/08/2020;0.0;0.0;26.4;31.1;22.5;61;86;43;1.9;9.2;10;NE;270;22.7;
03/08/2020;3.0;2.8;21.1;22.7;18.9;83;93;64;1.5;7.0;10;ENE;230;6.4;
04/08/2020;7.2;7.4;23.6;28.5;18.2;50;93;24;1.6;6.2;20;ENE;350;27.2;
05/08/2020;0.0;0.0;23.8;29.4;17.4;45;68;28;1.4;6.3;10;ENE;190;27.3;
06/08/2020;0.0;0.0;24.6;30.0;18.7;51;71;34;1.3;5.2;10;ENE;350;26.7;
07/08/2020;0.0;0.0;26.5;31.6;21.3;52;72;36;1.3;5.1;0;E;260;26.1;
08/08/2020;0.0;0.0;27.7;33.0;22.3;55;75;37;1.3;5.7;20;E;240;25.7;
09/08/2020;0.0;0.0;28.6;33.7;23.6;50;72;27;1.2;6.1;10;S;190;25.2;
10/08/2020;0.0;0.0;26.7;32.0;22.9;57;73;38;1.8;9.1;30;SSW;250;17.9;
11/08/2020;0.0;0.0;27.3;32.2;22.1;55;76;34;1.3;5.5;10;SW;230;22.6;
12/08/2020;0.0;0.0;26.2;32.3;22.4;64;80;41;1.7;9.2;10;ENE;390;19.5;
13/08/2020;0.0;0.0;24.7;29.7;22.1;67;81;48;1.6;7.5;30;ENE;270;18.6;
14/08/2020;0.0;0.0;26.5;31.7;21.5;57;77;36;1.4;5.8;20;NE;240;25.0;
15/08/2020;0.0;0.0;25.2;30.8;21.8;67;86;46;1.5;6.5;0;ENE;280;18.3;
16/08/2020;15.8;11.0;23.2;27.7;19.6;74;95;56;1.8;8.9;30;NE;280;16.1;
17/08/2020;4.0;8.8;21.6;26.8;16.5;79;99;57;1.5;16.0;30;NE;230;15.4;
18/08/2020;78.0;78.0;24.2;29.4;19.0;66;94;37;1.1;5.9;40;ENE;230;22.3;
19/08/2020;0.0;0.0;24.8;29.9;19.8;65;84;41;1.4;5.6;0;ENE;290;21.5;
20/08/2020;0.0;0.0;26.2;30.9;22.0;64;84;45;1.1;4.5;10;E;250;15.0;
21/08/2020;0.0;0.0;27.4;31.8;23.3;64;82;44;1.1;5.1;30;E;310;18.8;
22/08/2020;0.0;0.0;28.3;33.6;23.8;60;82;37;1.3;5.7;30;NE;320;22.7;
23/08/2020;0.0;0.0;26.7;30.1;22.0;58;77;39;1.8;8.9;0;NNE;440;22.3;
24/08/2020;13.0;0.0;23.5;28.1;19.1;67;95;46;1.6;8.6;20;ENE;350;16.2;
25/08/2020;0.0;13.0;24.1;29.0;20.3;63;78;43;1.4;6.3;10;N;250;19.2;
26/08/2020;0.0;0.0;25.3;30.7;20.4;63;82;39;1.1;4.7;10;NE;260;20.8;
27/08/2020;0.0;0.0;25.6;30.4;20.3;63;86;43;1.3;4.9;10;E;270;18.7;
28/08/2020;0.0;0.0;23.2;28.4;18.8;78;95;56;1.4;15.2;20;E;210;11.9;
29/08/2020;40.8;40.8;20.6;23.3;19.2;83;95;60;1.5;5.1;10;NE;330;6.6;
30/08/2020;8.0;0.4;20.9;27.3;14.3;65;97;25;1.9;13.2;10;NNE;260;22.4;
31/08/2020;14.6;22.2;19.9;24.5;15.8;62;88;40;1.1;5.2;30;E;300;18.0;
01/09/2020;0.0;0.0;20.6;26.2;14.9;58;84;32;1.1;5.0;0;ENE;280;22.3;
02/09/2020;1.2;0.0;19.4;22.9;16.5;71;89;54;1.6;6.9;0;ENE;330;13.5;
03/09/2020;0.2;1.4;21.2;26.1;16.7;64;87;40;1.1;5.1;40;ENE;340;20.6;
04/09/2020;0.0;0.0;22.5;28.1;17.2;62;84;39;1.1;4.0;0;E;290;21.3;
05/09/2020;0.0;0.0;23.5;28.6;18.3;63;85;41;1.0;4.5;10;E;330;20.6;
06/09/2020;0.0;0.0;21.7;27.7;17.9;72;94;43;1.6;13.1;0;ENE;290;16.5;
07/09/2020;22.0;20.8;19.9;23.0;17.3;74;91;55;1.3;5.2;30;NE;340;11.6;
08/09/2020;0.0;1.2;21.5;26.5;16.8;68;87;46;1.0;4.1;20;ENE;320;17.4;
09/09/2020;0.0;0.0;22.3;27.0;17.8;67;89;44;1.0;4.5;70;S;190;17.2;
10/09/2020;0.0;0.0;22.9;27.0;18.6;67;85;49;1.0;4.2;40;NE;260;15.3;
11/09/2020;3.2;0.0;21.4;23.8;19.5;81;94;68;1.4;5.1;20;SSW;430;6.4;
