Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
13/02/2016;0.6;0.6;4.0;8.8;-0.9;83;100;50;1.3;4.4;20;SW;390;9.7;
14/02/2016;0.0;0.0;5.4;7.0;2.9;83;100;73;1.0;3.7;30;ENE;320;3.0;
15/02/2016;0.0;0.0;5.8;10.6;0.7;81;100;49;1.2;5.2;40;SSW;390;9.2;
16/02/2016;0.2;0.0;7.6;8.8;6.6;86;100;73;1.2;4.3;10;SSW;280;2.7;
17/02/2016;3.2;3.2;5.8;6.6;4.4;95;100;83;1.8;6.4;0;ENE;280;0.9;
18/02/2016;0.6;0.8;6.8;10.0;4.4;84;100;60;1.6;5.2;0;SSW;510;6.9;
19/02/2016;0.0;0.0;8.5;15.0;2.8;50;97;20;1.6;8.5;0;WNW;300;11.4;
20/02/2016;0.0;0.0;8.0;13.5;1.7;32;54;19;1.0;6.2;30;N;180;11.9;
21/02/2016;0.0;0.0;10.0;17.4;2.9;58;88;37;1.1;4.3;50;SW;300;12.3;
22/02/2016;0.0;0.0;9.2;11.4;6.8;85;100;74;1.2;4.2;20;NNE;370;3.7;
23/02/2016;0.8;0.8;11.0;15.7;7.7;86;100;53;1.2;4.1;0;N;230;8.8;
24/02/2016;0.0;0.0;9.0;13.6;5.4;74;100;30;1.8;7.6;10;NE;620;11.6;
25/02/2016;0.0;0.0;7.6;9.6;4.6;73;86;59;1.4;4.7;20;NE;370;4.1;
26/02/2016;0.0;0.0;6.3;9.9;2.4;78;100;52;1.6;6.4;0;NE;540;9.0;
27/02/2016;2.8;0.4;4.2;5.2;3.1;100;100;95;2.6;10.4;0;NNE;690;1.1;
28/02/2016;39.4;29.0;6.0;7.9;3.2;100;100;96;1.6;6.7;10;NNE;310;2.4;
29/02/2016;34.8;32.8;8.0;9.5;6.7;97;100;82;1.5;6.3;40;N;340;3.0;
01/03/2016;11.8;26.6;10.9;18.1;5.1;64;100;27;1.2;4.8;20;SSW;420;14.5;
02/03/2016;0.0;0.0;10.0;14.3;5.0;63;84;31;1.4;6.1;20;NNE;410;12.0;
03/03/2016;0.0;0.0;9.9;13.9;4.7;29;61;17;3.3;13.7;0;W;680;15.2;
04/03/2016;0.0;0.0;8.7;13.5;3.3;36;62;16;1.3;6.5;60;NE;310;10.2;
05/03/2016;11.0;0.0;3.4;7.4;0.7;90;100;58;1.4;6.2;50;NNW;170;3.5;
06/03/2016;4.8;15.8;3.9;9.6;0.0;86;100;53;1.6;6.3;0;SSW;430;15.1;
07/03/2016;0.0;0.0;5.3;10.9;0.0;62;100;25;1.3;5.7;20;E;240;15.6;
08/03/2016;0.0;0.0;6.6;12.4;1.9;47;73;17;1.2;5.9;30;ENE;250;14.7;
09/03/2016;0.0;0.0;6.0;10.1;1.7;53;74;31;1.2;6.7;20;SSW;210;9.1;
10/03/2016;0.0;0.0;9.6;15.2;5.2;46;69;26;1.2;5.3;40;SSW;390;13.1;
11/03/2016;0.0;0.0;9.3;13.5;4.8;54;66;36;1.3;5.3;0;ENE;280;10.9;
12/03/2016;0.0;0.0;12.1;17.0;8.0;53;70;34;1.1;5.6;30;E;250;15.3;
13/03/2016;0.0;0.0;10.6;12.3;8.4;53;75;36;1.5;5.8;10;NNW;260;4.3;
14/03/2016;0.0;0.0;9.5;12.2;6.9;55;73;40;1.2;5.4;30;N;430;6.8;
15/03/2016;0.0;0.0;10.6;16.1;4.3;50;96;27;1.8;7.7;30;SSW;220;15.3;
16/03/2016;17.0;0.2;2.1;6.6;0.2;100;100;97;2.9;11.2;0;N;510;1.0;
17/03/2016;23.4;39.4;7.8;13.1;3.6;74;100;41;1.7;6.4;10;SSW;520;14.7;
18/03/2016;0.0;0.8;10.7;16.9;4.1;49;73;26;1.6;5.4;0;SSW;880;18.0;
19/03/2016;0.0;0.0;12.3;18.7;5.4;48;78;18;1.3;5.3;40;SSW;480;18.1;
20/03/2016;0.0;0.0;11.8;18.0;6.0;63;80;36;1.4;5.9;10;SSW;310;17.2;
21/03/2016;0.0;0.0;12.3;19.0;7.7;64;88;37;0.9;4.3;60;N;270;14.2;
22/03/2016;0.6;0.6;12.2;17.6;7.5;62;85;37;1.2;5.9;40;ENE;430;14.3;
23/03/2016;0.0;0.0;12.2;16.2;8.9;51;76;31;1.6;6.1;0;NE;260;15.4;
24/03/2016;0.0;0.0;12.4;19.2;5.9;44;71;18;1.3;5.5;0;E;250;18.6;
25/03/2016;0.0;0.0;11.4;16.0;7.5;55;77;35;1.5;4.7;10;NNE;300;12.1;
26/03/2016;0.0;0.0;13.6;20.4;7.1;48;83;17;1.3;6.0;30;SSW;220;18.8;
27/03/2016;0.0;0.0;12.2;17.3;8.5;60;87;42;1.4;4.5;0;NNE;400;10.8;
28/03/2016;0.0;0.0;12.2;16.0;9.5;77;94;54;1.4;4.6;0;N;360;8.9;
29/03/2016;0.0;0.0;13.8;20.4;8.2;71;100;39;1.3;5.4;10;NNE;280;17.4;
30/03/2016;0.0;0.0;13.9;19.0;10.8;75;95;51;1.7;6.6;0;NNE;400;11.5;
31/03/2016;0.0;0.0;13.1;15.1;11.6;85;99;70;1.4;5.8;10;N;320;4.7;
01/04/2016;0.2;0.2;12.3;13.8;11.3;93;100;79;1.4;6.2;30;N;370;2.0;
02/04/2016;3.0;3.0;14.1;18.6;11.2;85;100;60;0.9;4.2;160;N;230;6.2;
03/04/2016;0.2;0.2;14.7;16.6;13.1;77;90;58;0.9;3.0;90;SSW;210;3.7;
04/04/2016;0.0;0.0;12.8;14.8;11.7;90;100;78;1.8;7.5;10;NE;430;5.2;
05/04/2016;12.4;11.6;13.2;16.2;11.6;92;100;72;1.9;5.5;0;SSW;450;5.0;
06/04/2016;0.0;0.8;16.7;22.1;11.4;70;100;43;1.2;5.2;30;SSW;560;16.2;
07/04/2016;0.0;0.0;16.7;22.9;11.9;67;89;45;1.5;7.4;90;NE;280;13.5;
08/04/2016;1.8;1.8;13.9;19.1;10.3;73;100;45;1.7;15.3;40;NE;370;13.3;
09/04/2016;16.8;16.8;14.4;19.7;10.3;62;87;45;1.5;6.4;0;ENE;230;16.4;
10/04/2016;0.0;0.0;15.5;22.0;9.3;58;81;35;1.2;5.4;40;SE;190;17.5;
11/04/2016;0.0;0.0;15.5;21.8;10.2;65;92;36;1.3;5.3;20;ENE;460;17.4;
12/04/2016;0.0;0.0;15.1;21.7;9.7;62;84;33;1.5;5.4;10;ENE;370;18.4;
13/04/2016;0.0;0.0;15.0;20.8;10.6;68;91;44;1.6;6.3;0;ENE;340;16.9;
14/04/2016;0.0;0.0;17.2;24.7;9.9;50;95;18;1.2;5.8;50;ENE;230;22.2;
15/04/2016;0.0;0.0;15.2;21.2;10.2;62;86;37;1.6;6.0;10;ENE;360;15.0;
16/04/2016;0.0;0.0;14.9;19.0;11.8;74;91;52;2.0;7.0;0;NNE;490;11.5;
17/04/2016;0.0;0.0;15.9;20.3;12.6;77;94;52;1.5;6.4;0;NNE;360;14.1;
18/04/2016;0.4;0.4;15.6;23.8;11.2;58;98;12;2.5;12.8;0;NE;450;22.7;
19/04/2016;0.0;0.0;17.3;23.5;9.9;36;67;19;1.7;6.8;20;SSW;370;23.4;
20/04/2016;0.0;0.0;16.6;22.0;10.6;54;71;36;1.6;7.1;0;NE;460;20.4;
21/04/2016;0.0;0.0;17.4;21.5;14.3;51;72;35;1.6;4.8;0;SSW;310;15.2;
22/04/2016;0.0;0.0;18.1;23.4;14.4;53;71;26;1.6;7.5;10;SSW;250;19.1;
23/04/2016;0.2;0.0;16.2;20.2;12.6;69;89;49;1.5;4.5;0;ENE;470;13.6;
24/04/2016;0.0;0.2;15.8;22.5;11.2;45;96;15;1.9;9.3;20;ENE;260;21.2;
25/04/2016;0.0;0.0;13.3;18.8;8.5;29;49;17;1.6;6.1;0;SSW;210;24.8;
26/04/2016;0.0;0.0;12.8;19.3;7.0;52;68;33;1.7;6.2;0;NE;350;19.3;
27/04/2016;0.0;0.0;13.8;20.2;7.7;39;87;6;2.1;10.2;10;NE;410;24.8;
28/04/2016;0.0;0.0;12.1;16.2;8.1;44;61;27;2.0;8.7;0;ENE;470;23.9;
29/04/2016;0.0;0.0;12.9;16.8;8.4;59;71;46;1.8;6.9;0;NE;460;18.6;
30/04/2016;0.0;0.0;12.4;17.0;7.4;71;100;49;2.0;7.8;10;NNE;250;11.0;
01/05/2016;54.6;29.0;8.9;11.9;5.9;90;100;71;1.9;8.3;10;N;300;5.5;
02/05/2016;1.4;27.0;14.8;22.0;7.9;61;100;32;1.6;5.8;40;SSW;380;16.2;
03/05/2016;0.0;0.0;17.5;24.6;10.1;45;85;16;1.7;10.3;20;SSW;380;24.6;
04/05/2016;0.0;0.0;17.8;24.3;11.6;31;54;11;1.7;6.5;30;SSW;490;26.1;
05/05/2016;0.0;0.0;15.0;20.3;12.0;51;65;34;2.1;8.7;10;NNE;400;18.2;
06/05/2016;0.0;0.0;17.2;23.0;10.9;48;75;29;1.2;5.5;40;ENE;290;22.0;
07/05/2016;0.0;0.0;16.8;22.1;12.0;53;69;32;1.2;6.2;60;NNW;280;16.8;
08/05/2016;1.8;1.8;16.5;21.4;13.0;64;98;37;1.5;6.6;90;ENE;250;13.0;
09/05/2016;7.6;2.2;13.4;15.5;11.9;94;100;76;1.1;3.8;40;ENE;390;4.3;
10/05/2016;11.4;11.4;14.9;19.6;12.1;86;100;59;1.2;4.5;20;ENE;270;9.4;
11/05/2016;48.8;8.4;13.0;13.8;12.3;100;100;100;1.8;6.6;0;N;720;2.3;
12/05/2016;5.4;51.2;14.8;18.5;12.7;85;100;64;1.9;7.3;30;NE;490;14.9;
13/05/2016;0.0;0.0;16.1;19.9;13.1;81;96;61;1.4;5.7;10;NE;450;11.7;
14/05/2016;0.0;0.0;17.0;25.2;12.2;79;100;42;1.4;12.2;120;SSW;200;18.4;
15/05/2016;33.2;33.2;18.3;24.5;11.8;52;94;21;1.5;7.8;10;ENE;230;26.1;
16/05/2016;0.2;0.2;15.2;19.5;11.6;63;80;42;1.6;6.9;0;ENE;350;14.2;
17/05/2016;1.0;0.0;17.3;22.7;11.3;53;90;29;1.3;6.7;0;SE;320;24.9;
18/05/2016;0.0;1.0;16.5;21.3;13.7;67;100;44;1.9;6.7;0;ENE;410;17.9;
19/05/2016;13.4;11.4;15.6;20.9;12.8;71;100;39;2.3;7.8;0;NE;290;19.4;
20/05/2016;0.0;2.0;19.7;26.5;11.0;42;83;19;1.5;6.8;50;SSW;250;26.9;
21/05/2016;0.0;0.0;20.6;26.7;14.0;49;68;34;1.6;5.1;0;ENE;390;26.1;
22/05/2016;0.0;0.0;20.6;25.5;15.7;50;74;29;1.9;6.4;0;ENE;560;20.7;
23/05/2016;0.2;0.0;16.3;19.9;11.8;45;77;23;2.9;12.9;0;N;310;11.1;
24/05/2016;0.0;0.2;19.6;25.9;12.1;34;62;16;1.6;7.1;20;ESE;250;27.2;
25/05/2016;0.0;0.0;19.3;25.7;12.6;51;69;34;1.5;5.3;20;E;280;24.6;
26/05/2016;0.0;0.0;21.2;27.0;14.8;58;83;41;1.2;4.8;20;E;350;19.7;
27/05/2016;0.0;0.0;22.8;27.9;17.3;55;72;37;1.2;4.4;30;ENE;500;16.9;
28/05/2016;0.0;0.0;22.6;27.7;18.7;63;83;44;1.8;6.1;40;ENE;390;19.3;
29/05/2016;0.0;0.0;17.2;19.6;15.2;81;100;67;2.1;6.8;0;NE;480;7.4;
30/05/2016;5.2;5.2;18.0;24.4;14.4;78;100;46;1.6;7.9;0;N;380;16.2;
31/05/2016;1.4;1.4;16.7;23.3;13.7;84;100;43;1.4;11.0;0;ENE;270;11.9;
01/06/2016;9.8;9.8;18.0;23.4;14.6;73;99;48;1.5;7.3;20;ENE;290;15.8;
02/06/2016;0.6;0.6;17.5;20.8;15.2;81;100;64;1.2;5.2;50;ENE;280;9.4;
03/06/2016;20.6;8.4;18.8;22.9;15.0;78;100;51;1.2;4.2;40;ENE;230;13.6;
04/06/2016;4.4;14.2;17.5;21.5;15.1;92;100;64;1.6;7.2;10;NE;460;9.1;
05/06/2016;17.4;19.8;20.0;25.8;13.9;71;100;44;1.2;5.5;70;SSW;250;18.2;
06/06/2016;0.0;0.0;21.4;27.7;16.5;69;98;43;1.2;5.1;90;NE;270;17.7;
07/06/2016;0.0;0.0;23.2;28.7;18.6;63;86;39;1.2;5.8;90;ENE;260;19.4;
08/06/2016;2.0;2.0;22.1;27.5;15.6;71;100;42;1.4;8.9;50;ENE;300;16.0;
09/06/2016;18.2;18.2;19.9;25.5;16.0;78;100;51;1.6;11.0;30;ENE;280;18.0;
10/06/2016;1.2;1.2;21.0;26.3;15.3;66;100;38;1.0;5.7;40;ENE;210;17.2;
11/06/2016;0.2;0.0;20.9;25.2;18.0;76;100;53;1.7;7.2;0;ENE;390;15.6;
12/06/2016;14.0;14.2;21.8;26.5;17.8;71;100;42;1.3;5.0;10;E;210;19.6;
13/06/2016;0.0;0.0;22.0;28.5;16.9;66;95;35;1.6;8.2;0;NE;410;21.0;
14/06/2016;2.0;1.4;20.6;26.8;16.9;73;100;39;1.8;7.3;30;NE;370;18.8;
15/06/2016;0.0;0.6;20.5;27.2;16.7;72;100;37;1.7;7.7;0;NE;360;19.8;
16/06/2016;2.8;2.8;17.9;20.0;16.6;90;100;76;1.9;6.0;10;NE;480;5.9;
17/06/2016;12.0;12.0;19.0;24.5;14.9;75;100;48;1.8;6.6;0;NNE;340;19.7;
18/06/2016;1.2;1.2;17.9;22.2;14.6;70;95;51;1.6;6.7;10;ENE;200;16.0;
19/06/2016;0.4;0.4;20.5;26.5;15.1;52;76;29;1.5;7.2;20;N;210;23.3;
20/06/2016;0.0;0.0;23.2;29.3;15.2;44;79;21;1.4;6.4;30;ENE;170;27.6;
21/06/2016;0.0;0.0;23.4;27.9;18.8;52;73;37;1.9;6.0;10;ENE;410;24.1;
22/06/2016;0.0;0.0;25.9;31.6;19.0;53;75;36;1.3;5.5;10;ENE;410;26.6;
23/06/2016;0.0;0.0;28.4;35.0;21.2;52;76;30;1.2;5.8;10;ENE;200;26.2;
24/06/2016;0.0;0.0;29.4;34.9;23.1;53;76;30;1.3;5.5;30;SSE;270;25.6;
25/06/2016;0.0;0.0;26.2;29.7;22.2;58;79;35;1.8;9.7;0;NE;270;19.7;
26/06/2016;0.4;0.4;24.7;30.6;20.1;64;85;41;1.9;12.7;0;ENE;400;19.9;
27/06/2016;8.8;8.8;24.9;30.6;19.0;49;88;26;1.5;6.2;20;E;360;27.0;
28/06/2016;0.0;0.0;24.5;28.5;21.1;56;70;44;2.0;6.9;0;ENE;520;22.6;
29/06/2016;0.0;0.0;25.1;29.8;20.4;61;88;44;2.0;8.8;0;ENE;660;22.7;
30/06/2016;2.0;2.0;24.0;28.2;20.2;67;89;47;1.4;6.8;20;SSW;250;15.2;
01/07/2016;0.2;0.2;25.4;31.2;19.6;63;86;38;1.2;4.2;0;ENE;310;18.2;
02/07/2016;0.0;0.0;23.9;28.7;18.7;78;100;58;1.8;15.8;30;ENE;380;17.6;
03/07/2016;1.6;1.6;25.7;30.9;19.6;62;100;37;1.4;5.6;40;ENE;440;25.4;
04/07/2016;0.0;0.0;23.7;26.7;21.3;68;86;55;2.0;7.0;0;NE;470;15.5;
05/07/2016;0.0;0.0;24.8;30.5;20.2;68;90;46;1.5;5.3;0;ENE;310;14.8;
06/07/2016;0.0;0.0;26.7;33.4;20.1;54;87;29;1.3;5.7;20;ENE;390;25.5;
07/07/2016;0.0;0.0;26.8;31.9;21.7;56;73;34;1.8;6.7;10;ENE;680;25.7;
08/07/2016;0.0;0.0;26.4;30.8;23.4;67;79;50;1.7;6.6;0;ENE;550;14.8;
09/07/2016;0.0;0.0;28.9;35.4;21.7;53;92;25;1.2;5.9;10;ENE;310;25.8;
10/07/2016;0.0;0.0;28.4;34.2;23.3;57;71;34;1.7;5.7;0;ENE;500;20.5;
11/07/2016;0.0;0.0;27.1;33.1;22.5;64;80;41;2.1;10.0;0;ENE;420;20.2;
12/07/2016;2.2;0.0;24.8;28.4;20.7;69;91;44;1.5;5.9;20;NNE;220;15.3;
13/07/2016;1.2;3.4;23.8;29.5;18.2;53;98;15;2.5;12.1;10;NE;300;22.2;
14/07/2016;0.0;0.0;21.5;27.5;15.9;34;61;17;2.5;9.7;0;WNW;220;18.8;
15/07/2016;1.4;1.4;21.9;27.6;15.0;35;59;19;1.5;6.2;10;E;210;27.2;
16/07/2016;0.0;0.0;23.8;30.7;16.7;33;60;11;1.7;6.0;10;SSW;440;27.7;
17/07/2016;0.0;0.0;24.5;31.7;17.3;45;66;25;1.7;5.9;0;NE;300;26.8;
18/07/2016;0.0;0.0;27.0;34.0;19.6;50;75;26;1.4;5.4;30;E;300;25.8;
19/07/2016;0.0;0.0;27.9;34.6;21.9;53;72;29;1.6;6.9;10;ENE;470;25.2;
20/07/2016;0.0;0.0;28.8;35.1;23.1;55;74;33;1.5;5.0;0;ENE;400;23.7;
21/07/2016;0.0;0.0;27.3;31.8;23.9;58;81;38;1.7;5.4;0;ENE;450;16.1;
22/07/2016;10.6;0.0;23.3;26.6;18.4;79;100;63;1.7;13.8;10;ENE;450;12.7;
23/07/2016;1.6;12.2;22.5;27.9;20.0;77;92;52;1.8;11.6;10;SSW;380;10.6;
24/07/2016;1.8;1.8;25.0;31.4;18.4;62;91;37;1.3;5.2;20;SW;230;22.1;
25/07/2016;0.0;0.0;27.2;32.7;20.5;54;82;31;1.4;5.7;30;ENE;380;24.4;
26/07/2016;0.0;0.0;26.8;32.9;22.5;59;77;38;1.8;5.9;10;ENE;210;19.2;
27/07/2016;4.2;4.2;24.8;31.0;17.9;71;100;49;1.8;11.3;20;E;310;19.7;
28/07/2016;54.2;54.2;24.8;32.2;17.9;70;100;34;1.2;5.8;30;E;210;24.4;
29/07/2016;0.0;0.0;26.1;31.8;21.5;64;81;45;1.5;5.4;0;NE;380;19.2;
30/07/2016;0.0;0.0;26.9;31.6;22.6;66;84;47;1.3;4.6;0;ENE;450;16.5;
31/07/2016;1.8;0.0;24.0;29.6;19.5;76;96;53;1.9;11.5;0;NE;360;16.3;
01/08/2016;10.8;12.6;24.9;31.2;19.2;64;96;35;1.8;6.0;0;ENE;290;19.6;
02/08/2016;0.0;0.0;24.8;28.8;21.9;61;74;45;1.7;6.5;0;ENE;450;18.5;
03/08/2016;0.0;0.0;26.4;32.1;21.0;64;86;41;1.4;5.3;0;NE;290;21.4;
04/08/2016;0.0;0.0;26.2;32.4;22.4;67;87;42;1.7;8.2;0;NE;300;18.3;
05/08/2016;0.4;0.0;23.4;26.9;19.8;65;97;42;2.3;8.7;0;ENE;320;21.6;
06/08/2016;0.2;0.6;24.6;30.3;17.9;43;75;22;1.4;6.0;10;SE;210;25.0;
07/08/2016;0.0;0.0;24.8;30.2;19.3;42;65;24;1.5;6.6;10;ENE;520;24.8;
08/08/2016;0.0;0.0;25.2;31.4;18.8;51;71;30;1.4;5.2;0;ENE;230;23.9;
09/08/2016;0.0;0.0;25.3;30.4;20.3;56;76;36;1.6;5.5;10;ENE;260;18.6;
10/08/2016;0.0;0.0;22.8;27.7;19.4;57;81;39;1.7;6.1;20;ENE;400;17.5;
11/08/2016;2.0;2.0;21.3;26.1;16.4;46;76;27;1.8;6.1;0;ENE;360;23.5;
12/08/2016;0.0;0.0;22.0;28.6;16.0;52;71;33;1.5;5.1;0;ENE;400;23.4;
13/08/2016;0.0;0.0;23.4;29.9;17.3;58;80;35;1.4;6.6;0;ENE;410;23.0;
14/08/2016;0.0;0.0;25.8;32.5;19.4;57;79;32;1.2;5.5;20;ENE;280;22.4;
15/08/2016;0.0;0.0;26.2;31.3;21.5;61;84;38;1.5;5.0;10;ENE;410;16.4;
16/08/2016;0.0;0.0;24.9;30.9;21.3;62;77;41;1.7;7.3;20;NE;240;16.1;
17/08/2016;0.0;0.0;25.3;33.4;18.5;58;83;25;1.6;6.2;10;SSW;380;22.6;
18/08/2016;0.0;0.0;23.7;28.2;19.3;68;89;50;1.5;4.4;0;ENE;340;12.0;
19/08/2016;0.0;0.0;24.3;28.4;19.5;71;96;51;1.8;5.3;0;ENE;480;17.0;
20/08/2016;0.0;0.0;23.2;24.8;21.6;85;100;74;1.6;4.6;0;NE;400;6.5;
21/08/2016;0.8;0.8;24.9;30.0;20.8;66;100;37;1.3;5.3;40;N;320;19.4;
22/08/2016;0.0;0.0;24.0;29.6;18.2;43;65;27;1.5;5.3;20;NE;300;22.5;
23/08/2016;0.0;0.0;24.2;30.4;18.4;54;70;37;1.5;5.2;10;ENE;500;21.9;
24/08/2016;0.0;0.0;25.4;31.8;20.0;53;76;31;1.4;6.0;0;ENE;610;21.5;
25/08/2016;0.0;0.0;26.1;31.9;21.3;55;70;37;1.3;5.9;0;ENE;380;19.9;
26/08/2016;0.0;0.0;26.5;31.5;22.5;56;74;38;1.6;6.4;10;ENE;550;20.6;
27/08/2016;0.0;0.0;27.3;33.4;22.8;54;71;27;1.3;5.3;40;ENE;440;20.4;
28/08/2016;0.0;0.0;27.5;34.3;21.5;52;75;25;1.2;5.3;30;ENE;380;20.3;
29/08/2016;0.0;0.0;25.5;32.7;18.5;68;100;38;1.6;15.1;10;ENE;320;16.5;
30/08/2016;64.6;64.6;22.2;26.9;18.6;78;100;50;2.0;8.5;0;NE;260;15.6;
31/08/2016;9.0;0.0;24.1;29.9;18.9;67;100;39;1.4;5.6;10;SSW;230;16.0;
01/09/2016;0.0;9.0;25.8;32.3;19.9;59;88;31;1.0;5.1;70;E;210;19.8;
02/09/2016;0.0;0.0;25.9;31.6;21.0;63;82;41;1.2;4.5;0;ENE;490;15.7;
03/09/2016;0.0;0.0;26.1;30.8;21.8;63;81;43;1.1;4.4;50;ENE;300;14.7;
04/09/2016;0.0;0.0;25.8;30.2;22.2;65;81;47;1.3;6.2;0;ENE;450;13.7;
05/09/2016;0.0;0.0;25.3;30.8;20.8;60;90;32;1.5;6.3;10;NE;400;15.8;
06/09/2016;0.0;0.0;24.5;30.8;19.2;50;72;28;1.7;10.0;0;E;280;19.9;
07/09/2016;0.0;0.0;23.9;28.8;19.5;44;60;27;1.6;6.1;10;ENE;320;19.3;
08/09/2016;0.0;0.0;24.5;30.3;19.2;51;68;35;1.3;5.3;30;ENE;480;18.4;
09/09/2016;0.0;0.0;25.2;31.1;20.0;55;73;36;1.2;4.8;0;ENE;580;17.2;
10/09/2016;0.0;0.0;25.8;32.1;20.3;52;74;28;1.1;4.5;20;ESE;200;17.5;
