Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
07/10/2018;0.0;0.4;16.3;22.5;10.7;69;92;44;0.9;3.8;100;SW;300;11.4;
08/10/2018;0.0;0.0;18.7;24.5;15.1;67;84;41;0.9;4.1;100;NE;270;13.1;
09/10/2018;0.0;0.0;18.4;24.7;13.5;70;87;46;0.9;4.2;120;NE;310;13.0;
10/10/2018;0.0;0.0;17.6;20.4;15.2;77;95;61;1.9;8.7;20;NNE;570;6.4;
11/10/2018;32.8;5.8;14.1;15.4;13.3;99;100;95;1.9;9.0;20;N;530;0.9;
12/10/2018;13.6;40.4;17.4;23.9;14.2;89;100;53;0.7;3.8;200;SSW;240;12.8;
13/10/2018;0.0;0.2;17.7;23.6;13.0;78;98;54;0.9;3.6;140;ENE;350;13.2;
14/10/2018;0.0;0.0;16.3;20.8;13.5;76;95;50;1.1;5.4;110;ENE;370;12.3;
15/10/2018;3.8;0.0;16.5;20.6;13.7;73;89;55;1.1;4.6;70;ENE;300;9.4;
16/10/2018;0.2;4.0;17.1;20.6;14.9;76;86;59;1.2;3.8;50;SSW;280;7.2;
17/10/2018;0.0;0.0;16.5;19.6;14.6;81;94;66;1.3;4.4;0;SSW;450;5.0;
18/10/2018;0.2;0.2;17.4;23.2;14.1;77;96;51;1.0;5.2;140;SSW;290;11.0;
19/10/2018;0.0;0.0;18.1;24.6;13.4;71;90;46;0.8;3.4;130;SSW;190;12.0;
20/10/2018;0.0;0.0;17.9;23.3;14.0;74;89;50;0.9;4.5;60;N;200;10.7;
21/10/2018;0.0;0.0;16.3;22.7;12.4;73;90;55;1.7;9.3;60;NE;300;11.0;
22/10/2018;0.0;0.0;14.1;18.5;10.0;54;79;38;1.1;5.8;40;ENE;190;12.0;
23/10/2018;0.0;0.0;13.9;21.3;8.2;64;88;36;0.9;3.9;40;SSW;260;12.4;
24/10/2018;0.0;0.0;17.8;27.9;9.8;55;86;15;1.3;6.3;50;SW;470;12.8;
25/10/2018;0.0;0.0;16.0;20.2;13.1;70;88;49;1.4;6.4;50;NE;370;11.8;
26/10/2018;0.0;0.0;15.5;17.9;14.0;83;92;72;1.1;3.8;20;NE;330;6.1;
27/10/2018;0.0;0.0;14.2;15.9;12.9;91;98;79;1.3;5.2;10;NE;340;2.0;
28/10/2018;5.8;3.4;13.3;15.7;12.0;94;99;83;1.2;4.2;10;ENE;330;2.4;
29/10/2018;13.6;3.4;11.9;13.7;9.8;99;100;94;2.7;15.8;10;NE;460;1.2;
30/10/2018;51.0;63.6;9.9;12.7;7.8;89;100;65;1.7;10.6;40;N;510;6.5;
31/10/2018;1.6;0.0;9.0;9.7;8.0;95;100;81;1.8;6.5;0;N;690;0.8;
01/11/2018;53.0;27.2;10.1;11.8;9.0;100;100;100;1.5;5.7;0;NNE;320;2.6;
02/11/2018;2.6;27.6;12.0;16.7;9.7;89;100;63;1.0;4.7;70;SSW;260;5.5;
03/11/2018;10.0;2.8;12.4;13.8;10.5;94;99;89;0.9;3.0;60;SSW;200;2.7;
04/11/2018;1.8;11.4;13.9;15.5;12.3;92;100;81;1.2;5.0;40;NE;370;1.9;
05/11/2018;1.0;0.6;13.4;14.7;12.4;97;100;87;1.8;6.0;0;NNE;570;2.1;
06/11/2018;11.2;6.8;13.4;14.4;11.6;100;100;100;2.2;6.1;20;NE;780;1.4;
07/11/2018;12.4;17.2;13.3;16.7;10.9;89;100;69;1.1;3.6;10;ENE;310;7.5;
08/11/2018;0.2;0.2;12.8;14.0;11.9;93;99;84;1.1;3.3;10;ENE;320;2.2;
09/11/2018;3.6;0.4;12.6;13.7;11.8;96;100;89;1.0;2.8;0;N;510;1.6;
10/11/2018;0.6;3.8;12.1;13.0;11.2;97;100;90;1.2;3.6;30;NNE;460;1.2;
11/11/2018;2.6;2.2;11.7;12.6;10.7;98;100;93;1.3;4.2;0;NNE;480;1.8;
12/11/2018;0.0;0.4;13.1;14.5;11.8;92;100;82;0.8;2.5;20;ENE;350;2.1;
13/11/2018;0.0;0.0;13.2;16.9;10.2;88;99;69;0.9;3.7;80;SSW;400;6.7;
14/11/2018;0.0;0.0;11.3;15.5;8.2;92;100;75;1.1;3.3;40;ENE;470;8.2;
15/11/2018;0.2;0.0;10.5;12.1;8.8;95;100;85;0.9;2.7;30;ENE;370;2.6;
16/11/2018;0.0;0.2;9.9;11.7;8.1;90;96;77;1.5;6.3;20;N;420;0.7;
17/11/2018;0.0;0.0;8.2;9.3;5.5;73;87;59;1.4;5.4;10;ENE;250;3.2;
18/11/2018;0.0;0.0;6.2;10.0;2.2;72;91;47;1.4;4.3;10;SSW;320;6.5;
19/11/2018;0.0;0.0;2.8;5.0;1.9;90;97;70;1.6;5.7;0;N;570;1.9;
20/11/2018;4.6;4.6;4.4;6.5;1.9;88;97;77;1.3;4.7;20;SSW;320;3.5;
21/11/2018;0.0;0.0;5.1;7.1;2.6;87;94;76;1.4;5.5;40;SSW;560;1.7;
22/11/2018;2.4;2.4;9.1;13.3;5.8;79;99;55;0.9;3.5;130;SSW;310;7.5;
23/11/2018;0.0;0.0;7.5;8.9;6.3;92;97;77;1.1;3.7;20;N;300;0.9;
24/11/2018;17.8;15.4;7.7;11.9;5.0;83;96;61;1.7;4.9;20;SSW;750;6.4;
25/11/2018;0.0;2.4;8.3;11.7;6.4;84;93;64;0.8;3.7;50;NNE;230;4.6;
26/11/2018;1.6;1.6;8.9;11.2;7.0;80;92;63;1.2;4.1;40;SSW;400;4.1;
27/11/2018;0.0;0.0;9.0;14.3;5.0;66;95;32;1.3;5.4;70;SSW;480;7.4;
28/11/2018;0.0;0.0;7.8;13.2;4.0;63;84;31;1.0;3.8;30;SW;330;7.6;
29/11/2018;0.0;0.0;5.4;8.2;3.0;82;96;71;1.1;4.0;0;ENE;370;5.2;
30/11/2018;0.0;0.0;3.7;4.9;2.0;89;100;80;1.1;3.4;20;SSW;400;0.6;
01/12/2018;0.0;0.0;4.4;5.8;2.8;82;88;75;1.3;3.6;10;SW;520;1.5;
02/12/2018;0.0;0.0;4.6;9.1;1.9;83;97;58;1.5;4.2;0;SSW;620;4.8;
03/12/2018;0.0;0.0;5.9;10.2;2.4;78;92;52;1.1;6.9;70;SSW;330;5.6;
04/12/2018;1.2;1.2;8.2;16.6;2.9;77;98;41;0.9;3.8;200;SSW;330;7.0;
05/12/2018;0.0;0.0;7.9;13.4;4.6;76;93;45;0.9;4.0;140;NNE;400;6.1;
06/12/2018;0.0;0.0;8.2;12.6;5.4;81;93;62;0.9;4.2;80;SSW;240;5.3;
07/12/2018;0.0;0.0;6.9;10.6;3.8;85;96;68;0.8;3.1;60;ENE;260;5.8;
08/12/2018;0.0;0.0;11.6;16.4;3.9;35;97;18;2.9;14.1;10;W;430;7.5;
09/12/2018;0.0;0.0;9.3;16.0;3.3;48;72;25;2.6;13.2;20;W;530;7.5;
10/12/2018;0.0;0.0;10.7;15.4;5.5;42;65;22;1.6;10.0;40;WNW;240;7.2;
11/12/2018;0.0;0.0;6.1;10.6;2.3;54;79;29;1.1;5.2;70;SSW;310;7.0;
12/12/2018;0.0;0.0;3.4;5.7;0.7;55;70;39;0.9;2.7;10;ENE;370;3.0;
13/12/2018;0.0;0.0;3.7;4.8;2.7;56;71;42;1.3;4.3;0;ENE;440;2.7;
14/12/2018;0.0;0.0;3.3;6.3;0.0;67;84;50;1.1;3.4;0;ENE;540;5.8;
15/12/2018;0.0;0.0;1.6;5.4;-1.2;75;88;58;1.1;4.8;0;ENE;330;6.5;
16/12/2018;0.0;0.0;2.0;3.9;0.0;77;92;65;1.1;4.2;0;SSW;260;2.8;
17/12/2018;0.0;0.0;1.6;3.8;-0.8;90;100;78;1.7;5.8;10;SSW;510;2.2;
18/12/2018;0.0;0.0;0.6;5.9;-1.4;93;100;66;1.1;4.7;0;SSW;440;5.8;
19/12/2018;0.0;0.0;1.3;3.2;0.0;93;100;79;0.9;3.5;20;ENE;320;1.4;
20/12/2018;4.0;4.0;2.1;5.6;-1.1;92;100;74;1.3;4.6;10;SSW;540;4.2;
21/12/2018;0.0;0.0;0.2;3.6;-1.4;97;100;79;1.3;5.2;0;SW;410;3.5;
22/12/2018;0.0;0.0;2.8;8.6;-1.3;89;100;60;1.0;4.7;50;SW;320;6.1;
23/12/2018;0.0;0.0;3.4;8.8;0.9;91;100;70;0.9;3.8;130;ENE;290;6.0;
24/12/2018;0.0;0.0;5.4;12.7;0.4;87;100;64;1.3;5.8;80;SSW;300;4.7;
25/12/2018;0.0;0.0;6.2;12.3;1.6;77;96;49;0.8;3.4;140;SSW;240;6.4;
26/12/2018;0.0;0.0;2.4;8.3;-1.0;90;100;62;1.3;4.0;50;SSW;450;6.1;
27/12/2018;0.0;0.0;3.1;8.9;-0.6;83;97;52;1.0;3.2;120;SSW;390;5.7;
28/12/2018;0.0;0.0;5.1;9.4;1.5;74;92;47;1.1;4.4;60;SW;510;4.8;
29/12/2018;0.0;0.0;6.6;12.6;2.1;73;94;40;1.0;5.0;150;SW;370;6.6;
30/12/2018;0.0;0.0;7.3;13.8;2.6;66;97;30;1.8;7.2;100;SSW;610;6.2;
31/12/2018;0.0;0.0;6.9;11.9;3.6;58;83;36;1.3;4.6;10;NNE;240;6.4;
