Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Neve Fresca ( cm );Neve al Suolo ( cm );Neve Altezza Massima ( cm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
09/05/2012;0.4;0.4;0;0;;18.6;25.5;13.0;73;96;44;;;;;;16.6;
10/05/2012;0.0;0.0;0;0;;20.4;29.2;11.8;73;100;42;;;;;;23.9;
11/05/2012;0.0;0.0;0;0;;22.7;31.3;13.9;68;100;37;;;;;;24.8;
12/05/2012;0.0;0.0;0;0;;24.3;32.4;15.9;60;99;28;;;;;;18.4;
13/05/2012;0.0;0.0;0;0;;14.9;19.0;11.9;78;90;60;;;;;;4.4;
14/05/2012;1.0;1.0;0;0;;15.8;21.9;9.6;60;90;26;;;;;;27.3;
15/05/2012;0.0;0.0;0;0;;16.4;24.3;7.5;55;96;20;;;;;;25.1;
16/05/2012;0.0;0.0;0;0;;16.2;22.4;8.4;24;46;12;;;;;;29.3;
17/05/2012;0.0;0.0;0;0;;14.9;22.7;4.8;38;69;19;;;;;;27.9;
18/05/2012;0.0;0.0;0;0;;14.9;21.2;9.3;58;86;38;;;;;;13.1;
19/05/2012;0.2;0.0;0;0;;14.2;19.4;8.7;73;92;51;;;;;;8.2;
20/05/2012;0.0;0.2;0;0;;12.5;16.4;9.8;92;99;67;;;;;;2.2;
21/05/2012;48.6;22.6;0;0;;11.2;13.3;10.5;98;100;90;;;;;;2.4;
22/05/2012;15.6;41.4;0;0;;15.8;22.1;10.0;73;100;43;;;;;;22.1;
23/05/2012;0.0;0.2;0;0;;20.8;31.2;11.1;61;99;25;;;;;;23.6;
24/05/2012;0.0;0.0;0;0;;22.9;32.1;13.4;60;95;27;;;;;;25.1;
25/05/2012;0.0;0.0;0;0;;21.3;29.2;14.6;67;95;43;;;;;;24.1;
26/05/2012;15.0;15.0;0;0;;20.3;27.1;13.7;69;98;34;;;;;;23.0;
27/05/2012;0.2;0.2;0;0;;19.9;25.8;15.6;67;91;39;;;;;;17.6;
28/05/2012;2.0;2.0;0;0;;20.3;27.1;13.3;66;97;34;;;;;;23.7;
29/05/2012;0.0;0.0;0;0;;21.8;29.4;12.4;55;93;24;;;;;;27.0;
30/05/2012;0.0;0.0;0;0;;22.1;30.1;13.7;64;90;37;;;;;;24.8;
31/05/2012;0.0;0.0;0;0;;22.6;28.8;16.2;68;94;44;;;;;;20.3;
01/06/2012;0.0;0.0;0;0;;23.1;30.6;17.6;67;84;47;;;;;;19.6;
02/06/2012;0.0;0.0;0;0;;21.6;27.9;15.4;74;95;53;;;;;;11.8;
03/06/2012;0.2;0.2;0;0;;20.9;24.5;17.4;80;96;63;;;;;;6.7;
04/06/2012;8.4;8.4;0;0;;20.6;26.3;14.0;68;98;25;;;;;;18.3;
05/06/2012;0.0;0.0;0;0;;20.9;28.3;11.0;50;82;23;;;;;;27.9;
06/06/2012;0.0;0.0;0;0;;20.4;26.0;12.9;67;89;49;;;;;;16.3;
07/06/2012;0.0;0.0;0;0;;19.2;21.9;17.1;85;91;71;;;;;;3.7;
08/06/2012;0.8;0.8;0;0;;19.0;22.6;16.7;86;95;69;;;;;;5.8;
09/06/2012;0.8;0.8;0;0;;21.9;28.7;17.2;71;92;45;;;;;;21.8;
10/06/2012;0.0;0.0;0;0;;19.2;25.7;15.5;78;94;47;;;;;;14.2;
11/06/2012;5.2;5.2;0;0;;20.6;27.3;15.1;72;95;41;;;;;;22.1;
12/06/2012;46.8;14.2;0;0;;18.7;25.2;13.0;73;95;46;;;;;;23.3;
13/06/2012;1.6;34.2;0;0;;20.0;27.7;11.6;58;96;26;;;;;;25.7;
14/06/2012;0.0;0.0;0;0;;19.6;25.6;12.6;67;95;45;;;;;;16.2;
15/06/2012;0.0;0.0;0;0;;21.7;28.8;14.4;65;92;43;;;;;;19.4;
16/06/2012;0.0;0.0;0;0;;23.2;30.8;15.1;66;95;37;;;;;;24.4;
17/06/2012;0.0;0.0;0;0;;25.6;32.7;16.6;65;95;39;;;;;;26.5;
18/06/2012;0.0;0.0;0;0;;25.2;32.1;19.3;70;96;41;;;;;;20.6;
19/06/2012;1.0;1.0;0;0;;24.3;32.9;16.6;70;96;36;;;;;;19.4;
20/06/2012;2.0;1.8;0;0;;23.8;30.6;18.0;75;99;46;;;;;;14.4;
21/06/2012;0.0;0.2;0;0;;24.1;32.5;18.2;76;99;43;;;;;;19.8;
22/06/2012;33.2;33.2;0;0;;25.2;33.5;17.0;65;99;27;;;;;;27.9;
23/06/2012;0.0;0.0;0;0;;25.0;31.8;17.4;70;95;46;;;;;;25.8;
24/06/2012;0.6;0.6;0;0;;24.6;30.5;19.4;75;96;50;;;;;;19.4;
25/06/2012;0.0;0.0;0;0;;26.8;34.5;18.9;55;99;19;;;;;;24.2;
26/06/2012;0.0;0.0;0;0;;24.0;30.8;18.6;72;92;46;;;;;;16.8;
27/06/2012;0.0;0.0;0;0;;25.6;32.0;18.5;70;97;46;;;;;;21.0;
28/06/2012;0.0;0.0;0;0;;25.8;32.4;21.0;70;96;43;;;;;;20.7;
29/06/2012;0.2;0.2;0;0;;26.7;32.5;20.7;72;96;50;;;;;;16.9;
30/06/2012;0.0;0.0;0;0;;26.9;33.4;20.2;69;96;45;;;;;;20.9;
01/07/2012;0.0;0.0;0;0;;26.1;31.9;21.8;71;94;46;;;;;;13.5;
02/07/2012;8.6;2.2;0;0;;21.2;29.4;16.7;82;97;58;;;;;;13.1;
03/07/2012;3.8;10.2;0;0;;24.3;31.4;15.8;69;98;39;;;;;;25.3;
04/07/2012;0.0;0.0;0;0;;21.6;30.5;16.7;84;97;52;;;;;;10.4;
05/07/2012;29.4;29.4;0;0;;22.6;30.1;15.3;72;98;43;;;;;;19.6;
06/07/2012;0.6;0.0;0;0;;22.5;30.6;17.3;76;98;39;;;;;;20.4;
07/07/2012;35.8;36.4;0;0;;23.8;30.1;16.7;71;97;43;;;;;;25.6;
08/07/2012;0.0;0.0;0;0;;24.3;30.3;19.2;75;95;50;;;;;;18.4;
09/07/2012;0.0;0.0;0;0;;25.6;32.5;18.8;68;99;41;;;;;;25.1;
10/07/2012;0.0;0.0;0;0;;25.1;32.2;19.1;74;98;52;;;;;;22.3;
11/07/2012;0.0;0.0;0;0;;24.7;31.6;17.9;75;99;52;;;;;;23.3;
12/07/2012;0.0;0.0;0;0;;24.5;31.5;16.7;67;99;39;;;;;;25.2;
13/07/2012;0.0;0.0;0;0;;25.0;32.7;17.8;64;89;30;;;;;;23.9;
14/07/2012;0.0;0.0;0;0;;24.3;30.6;18.4;70;89;48;;;;;;21.2;
15/07/2012;0.0;0.0;0;0;;25.0;31.7;16.5;38;95;14;;;;;;28.4;
16/07/2012;0.0;0.0;0;0;;22.9;29.6;14.7;36;65;22;;;;;;28.0;
17/07/2012;0.0;0.0;0;0;;23.7;32.6;13.9;50;79;25;;;;;;27.4;
18/07/2012;0.0;0.0;0;0;;25.5;33.9;16.0;57;86;31;;;;;;26.5;
19/07/2012;0.0;0.0;0;0;;25.3;33.0;17.1;64;91;35;;;;;;24.4;
20/07/2012;0.0;0.0;0;0;;24.2;30.1;18.3;74;93;53;;;;;;14.0;
21/07/2012;0.0;0.0;0;0;;24.2;31.3;17.6;68;91;43;;;;;;19.0;
22/07/2012;0.4;0.4;0;0;;22.3;29.6;15.8;58;95;25;;;;;;24.6;
23/07/2012;0.0;0.0;0;0;;20.8;27.0;12.7;53;86;31;;;;;;13.6;
24/07/2012;0.0;0.0;;;;24.4;32.6;18.0;51;72;29;;;;;;20.1;
25/07/2012;0.0;0.0;;;;26.3;35.3;17.4;55;84;29;;;;;;24.9;
26/07/2012;0.0;0.0;;;;27.1;34.7;18.5;62;90;34;;;;;;24.4;
27/07/2012;0.0;0.0;0;0;;27.4;35.4;20.7;66;96;38;;;;;;20.8;
28/07/2012;0.2;0.0;0;0;;25.7;33.0;20.0;69;92;44;;;;;;16.0;
29/07/2012;0.0;0.2;0;0;;26.1;34.2;18.4;64;92;33;;;;;;22.8;
30/07/2012;0.0;0.0;0;0;;25.9;33.4;17.5;62;96;34;;;;;;25.1;
31/07/2012;0.0;0.0;0;0;;25.3;33.0;18.2;65;92;40;;;;;;22.0;
01/08/2012;0.0;0.0;0;0;;25.7;32.7;20.1;64;86;42;;;;;;14.1;
02/08/2012;0.0;0.0;0;0;;27.1;34.1;19.5;58;86;39;;;;;;18.4;
03/08/2012;0.0;0.0;0;0;;26.8;34.5;18.6;59;89;36;;;;;;20.8;
04/08/2012;0.0;0.0;0;0;;24.9;34.1;19.3;72;96;39;;;;;;19.6;
05/08/2012;9.4;9.4;0;0;;22.6;30.1;18.5;81;98;49;;;;;;14.6;
06/08/2012;15.2;15.2;0;0;;23.5;30.6;17.5;78;100;35;;;;;;16.2;
07/08/2012;0.0;0.0;0;0;;23.7;32.2;14.7;61;98;25;;;;;;25.7;
08/08/2012;0.0;0.0;0;0;;24.7;33.5;15.7;61;92;31;;;;;;23.9;
09/08/2012;0.0;0.0;0;0;;25.2;33.2;17.3;67;94;39;;;;;;21.8;
10/08/2012;0.0;0.0;0;0;;24.9;32.4;19.4;64;92;38;;;;;;21.5;
11/08/2012;0.0;0.0;0;0;;24.9;33.0;17.9;64;95;35;;;;;;22.3;
12/08/2012;0.0;0.0;0;0;;22.8;27.1;18.9;67;88;51;;;;;;13.9;
13/08/2012;0.0;0.0;0;0;;24.2;29.8;18.0;69;92;48;;;;;;16.3;
14/08/2012;0.0;0.0;0;0;;24.5;31.9;19.3;73;95;45;;;;;;17.1;
15/08/2012;0.0;0.0;0;0;;26.1;33.6;20.6;69;92;45;;;;;;18.1;
16/08/2012;0.0;0.0;0;0;;26.1;33.7;20.0;68;95;40;;;;;;19.8;
17/08/2012;0.0;0.0;0;0;;25.9;33.9;20.6;70;91;44;;;;;;15.3;
18/08/2012;0.0;0.0;0;0;;27.6;36.1;19.7;69;97;41;;;;;;21.3;
19/08/2012;0.0;0.0;0;0;;27.9;36.8;21.0;68;95;38;;;;;;18.4;
20/08/2012;0.0;0.0;0;0;;29.0;36.8;21.2;62;95;38;;;;;;19.1;
21/08/2012;0.0;0.0;0;0;;29.1;37.1;21.6;56;79;33;;;;;;19.3;
22/08/2012;0.0;0.0;0;0;;29.0;37.7;21.2;57;84;28;;;;;;19.5;
23/08/2012;0.0;0.0;0;0;;26.8;34.2;19.7;62;86;37;;;;;;15.5;
24/08/2012;0.0;0.0;0;0;;27.2;34.6;21.6;70;93;45;;;;;;15.3;
25/08/2012;0.0;0.0;;;;25.7;35.1;18.6;72;96;36;;;;;;16.6;
26/08/2012;6.0;5.8;;;;24.2;33.5;16.6;48;98;11;;;;;;23.5;
27/08/2012;0.0;0.2;;;;21.9;30.5;13.7;51;77;29;;;;;;22.4;
28/08/2012;0.0;0.0;;;;21.7;30.7;14.3;58;87;29;;;;;;17.3;
29/08/2012;0.0;0.0;;;;23.3;33.4;14.8;59;88;30;;;;;;16.5;
30/08/2012;0.2;0.0;;;;21.0;26.0;17.2;74;88;56;;;;;;8.1;
31/08/2012;0.4;0.6;;;;18.9;28.7;14.9;65;96;29;;;;;;9.6;
01/09/2012;7.4;0.0;0;0;;14.6;18.9;12.6;84;95;62;;;;;;5.4;
02/09/2012;12.8;19.2;0;0;;18.4;25.3;12.1;74;98;45;;;;;;13.7;
03/09/2012;1.0;1.0;0;0;;17.6;19.6;16.0;88;95;78;;;;;;2.8;
04/09/2012;14.6;10.8;0;0;;18.5;22.1;15.9;87;98;66;;;;;;4.6;
05/09/2012;4.8;9.0;0;0;;20.0;27.1;15.5;79;96;47;;;;;;8.5;
06/09/2012;0.2;0.8;0;0;;21.8;31.2;14.4;69;98;32;;;;;;18.7;
07/09/2012;0.0;0.0;0;0;;21.5;29.8;14.5;75;98;46;;;;;;16.6;
08/09/2012;0.0;0.0;0;0;;22.2;30.7;16.3;76;98;45;;;;;;15.0;
09/09/2012;0.0;0.0;0;0;;22.4;30.7;16.1;72;99;39;;;;;;17.1;
10/09/2012;0.0;0.0;0;0;;22.1;31.3;15.0;67;97;34;;;;;;17.2;
11/09/2012;0.0;0.0;0;0;;22.9;30.2;15.6;65;91;37;;;;;;15.7;
12/09/2012;0.0;0.0;0;0;;20.7;27.0;12.9;60;94;22;;;;;;9.1;
13/09/2012;0.0;0.0;0;0;;18.1;26.8;10.9;38;68;19;;;;;;19.5;
14/09/2012;0.0;0.0;0;0;;17.2;27.9;7.6;45;76;17;;;;;;19.0;
15/09/2012;0.0;0.0;0;0;;17.8;28.2;9.1;60;86;29;;;;;;18.0;
16/09/2012;0.0;0.0;0;0;;18.7;27.1;13.0;67;88;37;;;;;;12.9;
17/09/2012;0.0;0.0;0;0;;18.9;28.1;12.2;69;96;38;;;;;;15.5;
18/09/2012;0.0;0.0;0;0;;19.4;26.1;12.3;70;98;44;;;;;;12.8;
19/09/2012;0.0;0.0;0;0;;20.7;28.3;16.1;71;94;40;;;;;;12.4;
20/09/2012;0.0;0.0;0;0;;17.4;24.6;10.6;47;69;30;;;;;;16.9;
21/09/2012;0.0;0.0;0;0;;17.6;23.5;14.0;56;72;35;;;;;;10.7;
22/09/2012;0.0;0.0;;;;18.2;25.4;12.7;63;91;37;;;;;;13.0;
23/09/2012;0.0;0.0;;;;18.1;22.4;12.7;72;94;52;;;;;;4.9;
24/09/2012;0.0;0.0;;;;16.8;23.3;12.9;86;96;60;;;;;;5.8;
25/09/2012;3.4;3.2;;;;15.7;22.5;10.8;88;99;64;;;;;;6.5;
26/09/2012;0.0;0.2;;;;18.4;24.1;14.3;84;98;57;;;;;;8.7;
27/09/2012;0.4;0.2;;;;18.2;26.4;13.5;77;98;45;;;;;;12.7;
28/09/2012;0.0;0.2;;;;17.6;25.7;11.5;75;98;43;;;;;;11.7;
29/09/2012;0.6;0.2;0;0;;15.5;17.9;14.1;95;98;82;;;;;;1.3;
30/09/2012;8.6;9.0;0;0;;16.9;21.9;14.7;89;98;67;;;;;;5.0;
01/10/2012;0.0;0.0;0;0;;17.5;23.9;13.3;84;96;58;;;;;;9.2;
02/10/2012;0.2;0.0;0;0;;17.5;25.9;12.2;80;99;46;;;;;;14.9;
03/10/2012;0.0;0.2;0;0;;17.5;25.1;11.8;78;98;45;;;;;;13.2;
04/10/2012;0.0;0.0;0;0;;17.8;24.2;13.0;79;97;52;;;;;;10.9;
05/10/2012;0.0;0.0;0;0;;17.7;25.0;12.6;82;98;52;;;;;;8.7;
06/10/2012;0.2;0.0;0;0;;18.0;25.2;14.0;81;98;49;;;;;;9.2;
07/10/2012;0.0;0.2;0;0;;18.2;25.1;13.4;80;98;54;;;;;;10.7;
08/10/2012;0.0;0.0;0;0;;16.7;22.7;12.0;84;98;64;;;;;;9.6;
