Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
18/02/2014;0.0;0.0;9.0;10.7;7.2;74;88;64;0.8;2.8;30;E;370;2.9;
19/02/2014;9.6;0.0;9.2;12.3;6.7;80;92;61;1.0;3.8;30;ESE;230;4.5;
20/02/2014;0.2;9.8;9.4;14.9;4.5;72;90;44;0.9;4.5;70;ENE;210;10.7;
21/02/2014;0.0;0.0;9.7;12.9;7.5;71;84;52;1.1;4.4;40;SSW;540;7.2;
22/02/2014;0.0;0.0;9.8;16.2;3.9;51;87;18;1.3;5.2;40;SSW;530;12.7;
23/02/2014;0.0;0.0;8.7;14.7;5.1;67;89;46;1.1;6.0;30;E;370;11.0;
24/02/2014;0.0;0.0;9.1;14.5;4.8;58;81;30;1.1;4.8;10;SSW;450;12.6;
25/02/2014;0.0;0.0;8.9;13.7;4.1;57;77;38;1.1;4.5;10;E;410;10.4;
26/02/2014;2.4;0.0;5.5;9.0;3.6;84;90;57;1.5;6.5;10;NNE;300;0.7;
27/02/2014;17.0;19.4;7.9;12.9;4.4;73;89;51;1.2;4.6;0;SSE;200;12.0;
28/02/2014;0.0;0.0;5.7;8.1;2.6;85;91;68;1.5;6.0;20;E;370;3.6;
01/03/2014;18.0;14.4;4.2;5.8;2.3;90;92;87;1.8;8.8;0;SSW;370;2.4;
02/03/2014;23.2;19.0;8.5;14.4;4.0;70;90;41;2.1;6.9;0;SSW;540;13.7;
03/03/2014;0.0;7.8;6.1;7.7;3.7;83;90;73;1.4;6.9;30;E;290;2.1;
04/03/2014;39.2;19.2;8.6;15.9;2.5;65;93;26;1.5;7.0;30;SW;210;8.7;
05/03/2014;0.4;20.4;10.6;16.7;5.6;57;83;35;1.1;5.5;70;SSW;350;14.1;
06/03/2014;0.0;0.0;12.3;18.1;6.2;42;69;17;1.0;4.5;70;ESE;230;15.1;
07/03/2014;0.0;0.0;12.0;19.2;6.5;44;66;22;0.9;3.9;110;E;300;15.2;
08/03/2014;0.0;0.0;11.8;17.1;6.4;53;70;34;1.1;6.3;70;ENE;340;14.9;
09/03/2014;0.0;0.0;12.0;18.0;6.7;56;78;32;0.9;4.7;30;E;230;14.8;
10/03/2014;0.0;0.0;10.1;13.8;6.2;61;77;37;1.5;7.6;30;E;350;12.8;
11/03/2014;0.0;0.0;10.7;15.4;6.1;60;79;40;1.1;4.1;50;E;440;11.8;
12/03/2014;0.0;0.0;12.4;19.4;6.8;52;76;22;1.0;5.1;40;SSW;420;14.9;
13/03/2014;0.0;0.0;13.8;20.7;7.0;46;71;26;0.8;3.8;170;;;15.5;
14/03/2014;0.0;0.0;14.1;20.5;8.4;48;68;32;0.9;5.1;80;SSW;270;14.8;
15/03/2014;0.0;0.0;14.2;19.6;8.4;52;73;31;0.9;3.7;90;SSW;350;10.7;
16/03/2014;0.0;0.0;16.6;23.6;9.5;49;80;25;1.4;4.8;60;SSW;610;14.7;
17/03/2014;0.0;0.0;18.3;26.2;10.8;45;68;21;1.4;5.8;80;SSW;650;17.1;
18/03/2014;0.0;0.0;15.2;21.5;9.9;65;86;44;1.3;6.0;0;SSW;370;15.7;
19/03/2014;0.0;0.0;16.5;23.7;9.7;56;87;24;1.4;5.0;20;SSW;490;16.9;
20/03/2014;0.0;0.0;14.9;19.5;12.2;68;84;47;1.8;6.6;10;ENE;560;12.8;
21/03/2014;0.0;0.0;14.7;19.4;11.1;65;86;46;1.1;4.2;40;ESE;260;12.5;
22/03/2014;0.0;0.0;11.8;13.3;10.9;78;83;72;1.3;5.6;0;ENE;370;3.5;
23/03/2014;0.0;0.0;8.7;11.0;7.0;74;88;26;2.4;8.0;10;SSW;460;4.8;
24/03/2014;0.2;0.2;11.5;16.9;6.2;25;67;11;1.5;7.2;20;W;300;19.9;
25/03/2014;0.0;0.0;8.7;11.7;5.9;52;80;22;1.6;6.3;0;E;400;12.7;
26/03/2014;1.6;0.0;6.3;8.0;4.7;80;88;69;1.4;7.0;10;NNE;370;4.2;
27/03/2014;3.0;3.6;9.1;12.6;6.2;67;84;47;1.6;5.3;10;SSW;320;8.7;
28/03/2014;0.0;1.0;12.6;19.2;5.5;49;77;24;1.2;5.1;80;SSW;290;18.9;
29/03/2014;0.0;0.0;14.0;19.9;7.9;44;67;22;1.0;5.7;20;E;450;17.8;
30/03/2014;0.0;0.0;15.4;21.4;10.3;45;66;29;0.9;5.2;130;SW;250;16.4;
31/03/2014;0.0;0.0;16.0;22.3;9.6;47;69;22;1.2;5.1;70;SSW;250;17.8;
01/04/2014;0.0;0.0;15.1;21.3;9.7;58;75;38;1.4;5.4;30;SSW;340;16.4;
02/04/2014;0.0;0.0;14.8;19.3;11.0;65;80;47;1.3;4.5;10;E;440;10.0;
03/04/2014;0.0;0.0;13.7;16.1;11.8;66;80;43;1.1;4.4;30;E;300;6.0;
04/04/2014;0.0;0.0;13.8;15.8;12.5;66;79;56;1.6;6.6;30;SSW;230;5.7;
05/04/2014;0.0;0.0;17.2;23.9;11.3;53;75;28;1.5;5.9;10;SSW;430;17.6;
06/04/2014;0.0;0.0;18.9;25.3;13.1;50;74;27;1.1;5.7;60;SSW;290;19.1;
07/04/2014;0.0;0.0;18.8;24.5;12.9;51;70;36;1.2;5.4;20;E;570;17.7;
08/04/2014;0.0;0.0;17.4;21.8;13.6;60;78;36;1.2;6.0;40;E;260;10.2;
09/04/2014;0.0;0.0;17.2;23.2;11.2;50;87;26;1.2;4.7;20;SSW;340;19.9;
10/04/2014;0.0;0.0;17.4;23.8;10.8;49;72;28;1.2;4.7;110;E;320;20.2;
11/04/2014;0.0;0.0;17.2;21.7;12.6;57;76;43;1.5;5.8;60;E;420;17.9;
12/04/2014;0.0;0.0;17.0;21.8;12.6;61;72;47;1.7;5.9;10;ENE;460;14.6;
13/04/2014;0.0;0.0;17.1;22.0;13.7;60;76;42;1.6;5.4;20;ENE;350;16.5;
14/04/2014;0.0;0.0;17.6;24.4;11.8;63;82;36;1.6;6.8;10;SSW;350;19.8;
15/04/2014;0.0;0.0;15.7;20.0;10.8;40;89;13;1.9;8.0;0;E;440;22.1;
16/04/2014;0.0;0.0;13.0;18.4;7.7;32;47;16;1.7;7.3;0;E;330;22.6;
17/04/2014;0.0;0.0;13.7;20.8;7.5;37;60;22;1.3;6.1;50;E;310;21.8;
18/04/2014;0.0;0.0;13.2;17.8;8.9;46;67;33;0.9;15.7;40;E;290;9.5;
19/04/2014;0.4;0.0;8.0;9.8;6.3;87;91;67;1.7;11.9;20;ENE;220;2.4;
20/04/2014;20.6;21.0;13.4;19.7;8.6;69;88;42;1.5;6.0;50;SSW;420;15.5;
21/04/2014;2.2;1.4;12.2;16.1;10.6;81;92;59;1.5;4.9;0;E;580;7.5;
22/04/2014;2.6;3.4;14.9;19.4;11.4;73;92;51;1.0;5.0;130;SSE;160;12.2;
23/04/2014;0.8;0.8;17.7;24.2;11.1;57;88;30;0.9;4.4;20;ESE;260;20.9;
24/04/2014;0.0;0.0;19.8;26.3;12.5;48;79;21;1.3;5.7;80;E;230;22.6;
25/04/2014;0.0;0.0;18.4;23.5;14.6;52;70;37;1.7;6.7;20;ENE;390;17.5;
26/04/2014;0.0;0.0;19.9;26.5;13.1;45;80;23;1.6;7.3;20;SE;280;22.0;
27/04/2014;5.6;0.2;12.0;14.4;10.1;84;92;75;1.8;8.0;30;E;250;4.1;
28/04/2014;15.0;20.4;12.5;14.5;10.5;72;86;57;1.6;6.0;20;E;530;7.8;
29/04/2014;0.2;0.0;16.5;22.9;11.1;62;85;38;1.5;9.0;10;SSW;370;20.7;
30/04/2014;5.6;1.6;12.4;16.1;10.0;80;93;59;1.2;8.0;100;ENE;200;5.7;
01/05/2014;12.4;16.6;15.0;23.4;8.3;67;91;34;1.3;7.4;20;SSW;230;17.4;
02/05/2014;18.6;5.8;11.6;13.5;10.2;87;94;71;1.3;6.9;40;ENE;250;4.3;
03/05/2014;8.6;21.4;16.3;23.3;10.0;60;87;32;1.5;6.6;30;SSW;440;19.1;
04/05/2014;0.6;0.6;17.6;23.2;10.9;44;82;19;1.3;6.6;60;SSW;370;25.7;
05/05/2014;0.0;0.0;17.5;23.2;10.7;54;72;30;1.3;5.2;30;E;490;22.7;
06/05/2014;0.0;0.0;16.9;21.2;13.2;67;78;52;1.5;5.3;10;ENE;410;13.6;
07/05/2014;0.0;0.0;17.1;21.0;13.7;74;89;58;1.3;8.1;30;E;450;12.7;
08/05/2014;0.0;0.0;17.8;23.5;11.6;60;93;26;1.2;5.8;20;E;360;20.7;
09/05/2014;0.0;0.0;20.5;26.8;13.7;54;77;32;1.2;5.4;40;E;210;24.2;
10/05/2014;0.0;0.0;20.8;26.2;15.6;61;80;42;1.3;5.5;40;ESE;320;15.6;
11/05/2014;0.0;0.0;18.9;26.0;14.4;48;85;9;3.0;17.8;0;WSW;260;23.1;
12/05/2014;0.0;0.0;18.1;22.7;13.0;29;45;20;1.8;8.3;20;E;300;20.8;
13/05/2014;0.0;0.0;16.3;20.3;10.5;36;65;19;1.8;9.9;40;W;310;23.2;
14/05/2014;0.0;0.0;18.0;23.8;11.1;24;46;13;1.5;7.6;60;ESE;330;23.0;
15/05/2014;0.0;0.0;17.3;22.8;11.4;25;46;15;1.6;6.9;30;E;490;25.4;
16/05/2014;0.0;0.0;18.6;23.9;10.7;27;52;16;1.5;5.6;20;SSW;290;23.0;
17/05/2014;0.0;0.0;18.9;23.8;12.6;33;59;20;1.3;5.4;20;E;350;23.2;
18/05/2014;0.0;0.0;18.3;24.1;12.6;50;71;30;1.6;7.5;0;SE;350;22.4;
19/05/2014;0.0;0.0;15.5;17.8;12.5;64;79;44;1.7;6.1;0;SSW;280;7.5;
20/05/2014;0.0;0.0;18.1;22.0;14.3;59;74;42;1.4;5.0;0;SSW;410;13.9;
21/05/2014;0.0;0.0;20.3;25.3;16.0;57;73;39;1.0;5.1;80;E;410;15.0;
22/05/2014;0.0;0.0;17.3;21.5;15.1;79;96;56;1.1;5.3;40;E;480;3.8;
23/05/2014;23.2;23.0;18.3;25.0;14.3;71;96;39;1.5;7.2;0;ENE;220;19.4;
24/05/2014;0.2;0.4;18.6;24.8;12.3;59;86;30;1.3;5.2;0;E;270;21.0;
25/05/2014;0.0;0.0;19.4;23.5;13.9;53;79;34;1.2;5.6;50;E;340;16.1;
26/05/2014;0.6;0.0;17.1;21.7;13.4;67;91;48;1.6;7.8;10;E;330;9.1;
27/05/2014;11.2;9.0;17.8;23.6;12.4;66;92;41;1.5;7.9;20;SSW;260;23.1;
28/05/2014;0.0;2.8;17.4;24.3;13.2;68;91;42;2.0;7.7;10;SSW;530;20.4;
29/05/2014;45.6;45.6;19.6;25.7;12.8;59;88;32;1.2;5.3;20;SW;350;20.2;
30/05/2014;0.2;0.2;21.4;26.9;15.5;48;84;26;1.5;6.9;30;S;220;23.3;
31/05/2014;6.8;4.2;17.4;21.6;15.0;74;92;53;1.4;6.3;50;ENE;280;10.5;
01/06/2014;1.4;2.6;19.5;25.0;14.7;62;92;39;1.1;4.8;10;E;230;16.1;
02/06/2014;0.0;1.4;19.1;23.4;14.5;61;84;40;1.5;9.3;0;ENE;270;16.7;
03/06/2014;0.0;0.0;19.7;25.3;15.0;60;79;35;1.9;9.6;20;SSW;300;18.1;
04/06/2014;5.4;5.0;18.0;22.6;15.1;75;92;52;1.5;5.3;10;ENE;380;12.5;
05/06/2014;0.2;0.6;20.4;26.3;14.3;61;92;30;1.2;5.1;30;E;260;20.0;
06/06/2014;0.0;0.0;22.1;26.1;17.8;59;74;45;1.3;6.2;30;E;440;17.4;
07/06/2014;0.0;0.0;24.7;30.4;17.9;55;78;38;1.1;5.1;50;E;220;24.6;
08/06/2014;0.0;0.0;27.0;33.4;19.6;53;81;30;1.1;5.0;30;E;320;24.8;
09/06/2014;0.0;0.0;27.5;33.3;21.4;54;74;40;1.2;5.0;20;ESE;290;21.6;
10/06/2014;0.0;0.0;27.4;32.3;22.0;54;73;35;1.2;7.4;90;E;350;19.7;
11/06/2014;0.0;0.0;28.3;34.8;22.8;46;75;26;1.3;5.7;70;SSW;320;23.7;
12/06/2014;0.0;0.0;28.7;34.8;21.5;45;69;26;1.5;8.8;20;ESE;250;24.9;
13/06/2014;0.0;0.0;27.2;32.8;21.5;47;65;34;1.7;6.2;10;ESE;190;24.5;
14/06/2014;0.0;0.0;23.0;29.5;16.4;60;85;26;2.2;9.5;10;ENE;280;19.0;
15/06/2014;11.8;0.8;17.5;20.3;15.5;80;95;56;1.4;5.6;10;WNW;290;5.3;
16/06/2014;12.6;23.6;20.5;25.3;16.2;57;82;34;1.3;6.5;40;WNW;190;19.1;
17/06/2014;1.4;0.0;17.9;20.9;15.2;71;90;46;1.3;6.2;20;SSW;260;8.3;
18/06/2014;15.8;8.2;19.5;25.8;14.2;60;87;30;1.4;6.0;40;SW;200;21.5;
19/06/2014;0.0;9.0;22.4;28.5;15.8;48;75;25;1.6;7.1;50;SSW;380;27.1;
20/06/2014;0.0;0.0;24.1;30.2;16.4;48;74;23;1.6;6.2;10;SSW;420;27.2;
21/06/2014;0.0;0.0;23.1;26.6;19.3;63;77;46;1.6;6.6;0;E;390;20.2;
22/06/2014;0.0;0.0;24.6;28.8;20.6;63;76;46;1.4;5.5;30;ESE;410;16.4;
23/06/2014;0.2;0.2;23.1;27.8;19.1;71;82;51;1.6;8.7;10;E;480;13.0;
24/06/2014;0.0;0.0;22.8;28.2;18.4;71;89;45;1.6;5.7;0;E;200;14.3;
25/06/2014;0.0;0.0;22.2;25.2;18.8;71;84;53;1.9;8.2;10;E;450;20.5;
26/06/2014;3.6;0.0;20.7;24.6;18.2;80;95;58;1.5;6.0;30;ENE;370;13.5;
27/06/2014;20.2;23.8;22.2;27.8;18.5;71;91;46;1.6;7.0;10;E;500;17.7;
28/06/2014;1.4;1.4;22.4;28.3;18.5;73;89;48;1.6;6.5;0;ENE;300;19.6;
29/06/2014;0.2;0.0;21.0;24.9;18.0;76;89;58;1.7;6.4;0;ENE;490;13.9;
30/06/2014;0.0;0.2;23.5;28.7;17.0;44;85;22;1.8;7.5;10;E;240;27.8;
01/07/2014;0.0;0.0;21.2;25.8;17.1;62;93;41;1.9;6.2;0;E;370;15.4;
02/07/2014;5.8;5.4;20.2;24.0;17.1;77;94;59;1.5;5.1;0;ENE;520;10.5;
03/07/2014;0.0;0.4;23.2;27.5;17.8;63;89;48;1.5;6.2;40;E;670;21.3;
04/07/2014;0.0;0.0;18.9;22.7;16.3;79;90;65;1.3;6.8;30;E;310;3.2;
05/07/2014;9.0;9.0;22.5;28.4;15.3;64;92;42;1.3;5.7;50;SSW;470;22.5;
06/07/2014;0.0;0.0;22.7;28.0;19.3;74;90;52;1.2;5.1;20;E;370;14.5;
07/07/2014;15.2;15.0;20.1;26.0;16.2;81;95;48;1.9;13.3;30;ENE;470;13.2;
08/07/2014;40.2;40.2;19.4;23.6;15.9;69;93;35;1.7;7.6;0;E;240;17.6;
09/07/2014;0.6;0.8;20.5;26.6;14.2;49;80;25;1.7;8.4;20;SSW;340;20.0;
10/07/2014;0.2;0.2;21.2;27.1;15.9;53;73;31;1.2;5.2;30;E;220;22.3;
11/07/2014;0.0;0.0;23.9;30.5;16.3;55;80;36;1.3;5.4;40;E;230;24.6;
12/07/2014;2.8;0.0;21.1;25.4;18.5;65;81;44;1.9;7.7;30;SSW;370;11.1;
13/07/2014;0.8;3.6;20.4;26.6;16.7;75;95;48;1.3;7.5;20;E;370;14.4;
14/07/2014;23.6;23.6;22.9;28.7;17.3;67;93;45;1.1;4.5;20;ESE;270;21.1;
15/07/2014;0.0;0.0;25.0;30.6;19.6;63;86;40;1.3;5.2;0;ESE;310;21.0;
16/07/2014;0.0;0.0;25.8;31.8;20.7;58;80;37;1.3;5.4;10;ESE;220;19.3;
17/07/2014;0.0;0.0;27.0;33.1;20.3;50;71;33;1.4;5.7;10;E;260;25.6;
18/07/2014;0.0;0.0;27.4;33.1;21.8;58;77;37;1.4;5.5;10;ENE;310;20.2;
19/07/2014;0.0;0.0;27.2;31.0;23.6;65;80;49;1.5;5.4;0;E;640;15.9;
20/07/2014;0.4;0.0;23.0;25.5;17.3;73;90;53;1.8;12.8;0;ENE;320;7.8;
21/07/2014;5.0;5.4;22.1;29.7;16.9;63;82;34;1.7;10.3;30;SSW;360;20.6;
22/07/2014;0.0;0.0;23.7;29.0;18.5;67;89;44;1.2;4.8;30;E;230;15.4;
23/07/2014;0.0;0.0;22.8;29.5;19.2;78;91;52;1.5;12.1;0;E;380;16.1;
24/07/2014;31.0;21.0;21.4;27.3;18.2;79;95;52;1.6;5.4;10;E;530;14.6;
25/07/2014;5.6;15.6;22.3;28.2;19.0;74;92;49;1.3;7.1;20;SE;270;17.1;
26/07/2014;2.8;2.4;21.6;26.0;17.8;73;91;49;1.5;5.8;0;SSW;220;14.4;
27/07/2014;0.0;0.4;24.6;30.9;18.1;62;90;32;1.2;5.1;10;S;250;24.4;
28/07/2014;0.0;0.0;22.2;29.6;17.5;79;97;44;1.6;11.4;10;E;430;16.0;
29/07/2014;41.6;41.4;18.4;22.6;16.4;84;96;57;1.5;7.3;20;ENE;330;8.3;
30/07/2014;18.2;18.4;22.0;28.0;15.6;64;90;30;1.6;7.8;10;SSW;420;25.3;
31/07/2014;0.0;0.0;25.9;33.0;18.1;60;89;26;1.6;5.9;10;SSW;370;24.6;
01/08/2014;2.8;0.0;23.9;27.2;20.5;73;92;55;1.9;6.1;0;ENE;480;17.3;
02/08/2014;0.6;3.4;19.9;22.1;18.1;85;97;71;1.9;7.8;0;ENE;410;6.2;
03/08/2014;38.6;38.4;20.8;24.8;17.9;78;96;59;1.6;6.1;10;ENE;540;16.3;
04/08/2014;0.0;0.2;23.0;28.9;18.4;71;90;49;1.3;9.3;70;E;230;18.9;
05/08/2014;1.8;1.8;24.1;30.0;17.3;56;89;27;1.3;5.6;50;E;420;24.1;
06/08/2014;0.0;0.0;24.6;29.4;19.2;61;81;42;1.0;4.5;30;ESE;330;16.8;
07/08/2014;0.0;0.0;24.2;28.3;20.4;69;91;51;1.3;9.2;0;E;410;14.4;
08/08/2014;7.6;7.6;23.6;28.7;20.3;74;90;53;1.4;7.7;30;E;380;14.3;
09/08/2014;0.0;0.0;24.3;28.7;19.7;71;92;49;1.2;4.7;0;E;430;16.6;
10/08/2014;0.2;0.0;23.6;27.3;20.8;81;94;60;1.6;6.6;0;ENE;520;11.8;
11/08/2014;7.2;7.2;25.1;30.4;21.1;74;95;49;1.2;4.4;50;ESE;410;15.1;
12/08/2014;0.0;0.2;25.0;31.2;21.5;72;91;43;1.4;5.4;0;E;260;13.1;
13/08/2014;7.6;0.0;21.3;26.5;17.6;78;96;50;1.5;7.2;20;E;370;12.9;
14/08/2014;0.2;7.8;23.2;29.0;16.7;41;87;23;1.8;10.9;30;W;230;23.8;
15/08/2014;0.0;0.0;21.2;26.2;16.8;58;82;35;1.5;6.7;20;E;250;20.4;
16/08/2014;0.0;0.0;21.5;26.7;16.1;52;84;27;1.4;5.5;0;SE;210;22.9;
17/08/2014;0.0;0.0;21.4;27.0;15.9;54;76;32;1.6;5.6;0;E;330;22.0;
18/08/2014;0.0;0.0;21.5;26.8;17.3;64;79;43;1.3;5.0;10;SE;260;15.3;
19/08/2014;0.2;0.0;20.6;24.9;18.3;77;90;58;1.8;5.8;20;ENE;490;13.7;
20/08/2014;0.2;0.4;21.3;26.9;18.4;73;89;44;1.5;5.6;0;E;480;16.4;
21/08/2014;0.0;0.0;21.7;25.9;17.1;64;90;33;1.4;5.6;10;E;310;17.4;
22/08/2014;0.0;0.0;21.9;26.1;17.6;66;81;44;1.4;4.8;20;E;470;15.0;
23/08/2014;8.6;0.0;20.5;24.5;17.7;78;95;57;1.6;5.3;0;E;460;15.3;
24/08/2014;0.0;8.6;21.4;27.2;15.8;60;90;32;1.2;4.7;10;ESE;270;20.1;
25/08/2014;0.0;0.0;18.7;21.3;16.9;76;87;65;2.0;7.1;0;ENE;600;10.2;
26/08/2014;0.0;0.0;19.4;23.0;17.1;79;89;62;1.2;4.1;10;ENE;360;6.2;
27/08/2014;0.0;0.0;22.8;29.6;17.0;65;94;30;1.0;5.2;90;ESE;350;19.1;
28/08/2014;0.0;0.0;20.0;22.7;17.1;76;92;59;1.5;6.3;40;E;560;10.7;
29/08/2014;0.0;0.0;22.2;26.1;17.9;72;90;56;0.8;4.3;130;E;260;9.5;
30/08/2014;0.0;0.0;23.9;29.5;18.4;66;87;44;1.0;4.5;60;ESE;210;17.3;
31/08/2014;0.0;0.0;22.9;26.6;20.3;75;86;57;1.4;5.8;0;E;400;13.9;
01/09/2014;0.0;0.0;22.8;28.6;17.6;50;88;22;1.6;6.8;50;ESE;220;21.1;
02/09/2014;0.0;0.0;21.3;27.7;14.4;41;68;21;1.4;5.5;20;E;340;20.9;
03/09/2014;0.0;0.0;20.2;25.0;15.1;54;72;34;1.4;5.5;0;ENE;370;15.5;
04/09/2014;0.0;0.0;22.5;29.5;18.7;60;75;33;1.2;7.3;90;ENE;320;12.9;
05/09/2014;0.0;0.0;21.2;26.3;18.0;71;84;52;1.4;5.7;0;E;300;13.6;
06/09/2014;0.0;0.0;23.1;30.0;17.1;62;87;36;1.2;4.6;30;SSW;280;18.9;
07/09/2014;0.0;0.0;23.1;27.7;19.2;69;84;50;1.4;4.3;0;E;560;13.5;
08/09/2014;0.0;0.0;24.3;29.4;20.1;67;83;45;1.2;4.1;0;ENE;340;12.4;
09/09/2014;0.0;0.0;22.3;27.5;18.8;76;97;56;1.5;8.0;10;E;350;11.5;
10/09/2014;14.0;13.8;21.1;26.5;17.8;79;94;55;1.4;4.8;10;E;280;11.4;
11/09/2014;6.0;2.6;20.7;25.8;17.1;74;94;48;1.3;6.4;40;ENE;450;11.8;
12/09/2014;0.2;3.8;20.2;25.6;15.7;60;90;37;1.6;7.7;10;SSE;250;18.0;
13/09/2014;0.0;0.0;20.7;27.8;14.4;57;83;26;1.6;6.2;0;S;340;18.8;
