Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
05/03/2017;9.0;12.6;9.4;14.4;4.6;64;95;35;1.3;6.6;20;NE;150;11.6;
06/03/2017;0.0;0.0;10.1;15.1;6.2;61;84;40;1.7;7.6;20;W;190;8.1;
07/03/2017;1.6;1.6;12.4;16.9;8.8;23;43;12;2.9;11.7;10;WNW;370;15.8;
08/03/2017;0.0;0.0;10.9;17.5;4.4;32;55;13;1.1;5.3;30;SSW;270;15.2;
09/03/2017;0.0;0.0;13.0;20.1;6.2;36;62;11;1.1;4.9;60;SSW;370;13.6;
10/03/2017;0.0;0.0;15.4;23.0;8.7;42;65;22;1.1;5.5;60;SW;360;14.9;
11/03/2017;0.0;0.0;12.8;18.4;8.5;35;62;17;1.4;5.4;10;ENE;360;15.2;
12/03/2017;0.0;0.0;10.7;15.4;6.7;41;63;23;1.2;4.4;0;NE;450;9.4;
13/03/2017;0.0;0.0;10.5;16.0;5.2;51;70;34;1.3;4.7;10;NNE;300;15.1;
14/03/2017;0.0;0.0;13.4;20.8;6.0;46;76;18;1.3;5.6;110;SW;290;15.9;
15/03/2017;0.0;0.0;14.1;20.3;8.3;49;66;32;1.1;4.9;30;NE;400;14.1;
16/03/2017;0.0;0.0;14.3;20.5;8.4;53;74;33;0.9;4.2;60;SW;210;14.6;
17/03/2017;0.0;0.0;15.3;22.7;9.4;53;73;29;1.5;8.2;30;SSW;450;15.5;
18/03/2017;0.0;0.0;14.1;19.0;8.9;66;88;47;1.3;7.6;50;SSW;290;9.4;
19/03/2017;0.0;0.0;17.1;25.4;10.4;57;80;32;1.9;8.2;40;SSW;430;15.1;
20/03/2017;0.0;0.0;15.2;22.0;10.2;68;91;43;1.5;5.9;10;ENE;440;13.8;
21/03/2017;0.0;0.0;14.9;18.0;12.6;68;89;52;1.6;5.3;0;NE;400;7.3;
22/03/2017;0.0;0.0;12.8;16.2;10.8;85;96;66;1.9;5.4;0;NNE;470;5.7;
23/03/2017;7.4;7.4;11.0;13.9;9.5;89;96;75;2.0;6.6;0;NE;610;4.8;
24/03/2017;11.6;3.8;10.5;11.9;9.1;93;99;88;1.6;5.3;50;SSW;330;1.7;
25/03/2017;11.2;19.0;12.7;17.3;9.6;82;97;59;1.7;7.4;0;NNE;350;8.5;
26/03/2017;9.4;9.4;12.0;16.6;9.1;76;93;53;1.5;5.8;20;NE;290;9.9;
27/03/2017;0.4;0.2;11.9;16.8;9.1;61;96;31;1.7;6.7;10;NNE;390;13.7;
28/03/2017;0.0;0.2;14.0;20.9;7.2;56;89;30;1.1;4.5;50;SSW;370;18.9;
29/03/2017;0.0;0.0;16.9;24.5;9.6;48;82;20;0.9;4.8;140;SW;290;18.9;
30/03/2017;0.0;0.0;18.3;26.6;10.6;45;71;17;1.2;5.4;10;NE;300;19.2;
31/03/2017;0.0;0.0;17.2;22.8;11.3;47;74;28;1.5;6.1;0;NE;550;17.6;
01/04/2017;0.0;0.0;12.9;17.1;10.4;58;85;38;1.5;5.9;10;NNE;340;7.9;
02/04/2017;9.2;1.6;11.0;13.3;8.6;82;95;69;1.1;6.0;70;NNE;220;2.5;
03/04/2017;4.2;11.8;16.8;24.0;9.7;49;86;14;1.5;5.5;50;SSW;580;20.2;
04/04/2017;0.0;0.0;18.0;24.7;10.5;42;68;21;1.3;6.4;50;SSW;190;19.0;
05/04/2017;1.0;0.0;12.0;15.9;9.3;77;96;53;2.1;7.4;20;SSW;560;4.3;
06/04/2017;9.2;10.2;15.4;22.4;7.2;52;89;25;1.3;5.3;10;SW;410;20.7;
07/04/2017;0.0;0.0;16.0;22.5;9.9;56;75;37;1.3;5.6;20;NE;320;19.8;
08/04/2017;0.0;0.0;17.2;24.1;10.6;62;88;41;1.2;4.2;10;ENE;360;19.6;
09/04/2017;0.0;0.0;18.1;25.0;12.3;58;83;36;1.1;4.7;50;ENE;340;19.5;
10/04/2017;0.0;0.0;19.1;26.0;12.9;54;80;26;1.3;5.6;20;ENE;230;20.0;
11/04/2017;0.0;0.0;19.2;25.4;13.1;51;76;29;1.2;5.3;40;NNE;230;19.4;
12/04/2017;0.0;0.0;17.9;23.2;14.5;60;78;42;1.6;6.8;0;NNE;360;16.3;
13/04/2017;0.0;0.0;18.6;25.5;12.6;61;89;35;1.6;6.3;0;SSW;520;20.5;
14/04/2017;0.0;0.0;17.3;23.4;12.0;64;86;43;1.5;5.1;20;SSW;270;16.5;
15/04/2017;0.0;0.0;17.8;24.0;12.2;60;89;36;1.3;10.7;40;ENE;280;17.7;
16/04/2017;0.0;0.0;18.5;24.9;11.1;43;86;17;1.7;10.8;30;ENE;210;22.4;
17/04/2017;0.0;0.0;15.2;20.1;11.2;50;75;32;1.7;7.2;0;ENE;430;18.9;
18/04/2017;0.0;0.0;12.8;17.7;8.4;39;78;11;3.3;13.6;0;ENE;740;22.8;
19/04/2017;0.0;0.0;11.1;16.4;5.5;19;41;5;1.8;9.4;0;E;260;19.3;
20/04/2017;0.0;0.0;12.0;18.3;5.2;22;41;10;1.6;6.7;30;SSW;420;24.0;
21/04/2017;0.0;0.0;12.4;18.8;5.9;27;43;17;1.5;6.7;0;ENE;270;23.7;
22/04/2017;0.0;0.0;15.1;23.4;7.9;43;76;22;1.2;5.1;0;E;230;23.2;
23/04/2017;0.0;0.0;15.8;21.9;9.7;59;85;38;1.5;5.8;0;ESE;240;19.1;
24/04/2017;0.0;0.0;13.1;14.8;11.7;76;84;65;1.7;6.2;0;NE;540;4.8;
25/04/2017;0.0;0.0;15.3;18.8;12.0;65;87;47;1.5;5.1;10;E;450;11.3;
26/04/2017;2.8;0.0;13.1;16.2;10.6;77;94;54;1.6;5.8;0;ENE;430;8.8;
27/04/2017;0.0;2.8;12.3;15.3;9.1;85;93;67;1.5;4.7;0;NE;310;4.5;
28/04/2017;15.6;6.4;12.1;18.7;5.2;50;95;18;2.3;8.8;0;SSW;370;22.0;
29/04/2017;0.0;9.2;13.3;18.9;6.6;37;62;22;1.4;6.0;0;ENE;360;24.8;
30/04/2017;0.0;0.0;14.1;17.6;10.3;45;59;29;1.7;5.5;0;NNE;470;16.8;
01/05/2017;15.2;0.0;9.6;13.6;5.4;80;99;57;2.1;11.2;10;SSW;280;8.2;
02/05/2017;20.6;35.8;10.8;17.1;5.1;70;95;33;1.5;6.8;10;NE;340;16.1;
03/05/2017;0.6;0.6;12.4;16.6;9.1;69;91;45;1.4;6.9;0;N;340;12.8;
04/05/2017;0.4;0.4;11.9;15.7;9.0;78;95;52;1.1;4.7;10;N;300;10.1;
05/05/2017;3.4;3.4;15.6;22.5;7.7;55;95;27;1.1;5.3;60;SSW;190;25.1;
06/05/2017;0.2;0.0;12.7;14.2;10.1;77;92;62;1.4;5.5;20;N;390;4.0;
07/05/2017;9.6;9.8;15.5;23.3;8.2;59;95;26;1.5;5.9;40;SSW;340;17.6;
08/05/2017;0.2;0.0;18.6;24.0;12.9;47;77;27;1.5;7.2;10;S;280;22.4;
09/05/2017;0.0;0.2;18.8;23.9;14.0;48;73;29;1.6;6.3;0;SE;230;24.1;
10/05/2017;0.0;0.0;15.3;18.3;13.8;70;90;50;2.1;7.1;0;NE;430;14.0;
11/05/2017;2.4;2.4;12.6;13.9;11.6;93;97;86;1.7;6.1;0;N;430;1.3;
12/05/2017;8.2;8.2;15.0;20.4;10.9;76;98;51;1.3;8.7;30;SW;200;12.8;
13/05/2017;3.2;3.2;18.2;25.2;11.1;66;95;39;1.3;5.8;40;SSW;220;22.4;
14/05/2017;0.0;0.0;20.2;26.6;13.3;62;89;37;1.3;6.4;40;ESE;230;22.3;
15/05/2017;0.0;0.0;21.9;27.7;14.9;50;86;27;1.2;5.3;40;E;240;23.1;
16/05/2017;0.0;0.0;22.1;27.7;16.6;52;72;34;1.4;5.3;10;ENE;320;21.7;
17/05/2017;0.0;0.0;23.2;29.7;16.3;49;76;27;1.5;5.5;0;ENE;490;25.0;
18/05/2017;0.0;0.0;22.1;24.2;19.1;50;66;39;2.2;6.9;0;NE;420;13.4;
19/05/2017;0.0;0.0;17.6;21.1;14.0;69;88;52;2.7;10.2;0;NE;650;17.2;
20/05/2017;2.6;2.6;19.9;26.4;13.3;42;80;17;1.5;7.1;0;E;240;27.3;
21/05/2017;0.0;0.0;21.1;27.3;13.3;32;58;17;1.2;6.8;20;E;270;27.4;
22/05/2017;0.0;0.0;22.2;28.4;14.8;40;62;24;1.2;5.0;20;ENE;300;25.8;
23/05/2017;0.0;0.0;24.2;30.9;16.5;43;68;22;1.2;5.9;30;ENE;260;25.5;
24/05/2017;0.0;0.0;26.3;32.2;19.0;37;63;21;1.4;6.3;20;S;220;25.5;
25/05/2017;0.0;0.0;23.8;28.1;19.8;50;66;35;1.8;6.7;20;ENE;460;23.5;
26/05/2017;0.0;0.0;23.0;28.0;19.4;51;65;36;2.0;5.9;0;ENE;410;21.6;
27/05/2017;0.0;0.0;24.4;30.2;19.8;52;70;34;1.5;5.4;0;ENE;350;20.8;
28/05/2017;0.0;0.0;25.9;31.0;21.8;49;68;33;1.5;6.0;20;ENE;370;20.6;
29/05/2017;0.0;0.0;26.1;31.6;21.3;49;68;32;1.7;6.2;0;NE;300;22.5;
30/05/2017;0.0;0.0;25.6;32.0;20.7;49;69;29;1.6;7.6;20;ENE;410;22.3;
31/05/2017;0.0;0.0;23.8;29.7;18.4;56;76;38;1.7;6.0;0;ENE;280;22.8;
01/06/2017;0.0;0.0;23.4;29.2;18.9;51;69;32;1.5;6.8;20;ENE;350;19.8;
02/06/2017;0.0;0.0;24.1;30.0;18.9;53;75;30;1.4;6.7;0;ENE;300;20.6;
03/06/2017;0.0;0.0;23.8;30.5;19.5;60;78;36;1.6;6.8;20;SSW;240;21.3;
04/06/2017;0.0;0.0;22.9;28.9;18.4;65;87;37;1.7;9.4;20;ENE;360;21.4;
05/06/2017;12.8;7.6;17.7;19.7;15.2;87;98;76;1.9;8.2;0;NE;400;5.7;
06/06/2017;23.4;28.6;21.2;27.7;16.3;54;93;15;1.9;12.6;40;WNW;230;19.7;
07/06/2017;0.0;0.0;22.0;28.2;14.2;36;60;18;1.5;6.1;30;SW;200;28.1;
08/06/2017;0.0;0.0;20.5;25.6;15.3;54;71;36;1.9;7.4;0;NNE;250;25.2;
09/06/2017;0.0;0.0;22.0;26.5;16.6;57;77;41;1.1;3.9;10;ENE;270;15.2;
10/06/2017;0.0;0.0;25.6;32.0;18.0;48;79;24;1.1;5.7;20;ENE;210;26.1;
11/06/2017;0.0;0.0;25.7;30.9;20.2;54;68;38;1.6;5.4;10;ENE;610;25.5;
12/06/2017;0.0;0.0;27.8;33.0;23.3;54;69;36;1.4;6.4;10;ENE;250;22.6;
13/06/2017;0.0;0.0;27.8;32.7;22.4;55;79;38;1.5;5.3;0;ENE;340;20.0;
14/06/2017;0.0;0.0;26.2;31.8;21.5;62;87;44;1.7;8.8;20;SW;220;17.5;
15/06/2017;0.8;0.8;25.9;31.2;20.8;66;86;48;1.5;5.5;0;ENE;420;22.0;
16/06/2017;0.0;0.0;28.8;34.8;23.1;54;81;28;1.4;7.0;0;NE;190;27.0;
17/06/2017;0.0;0.0;28.7;34.5;23.4;38;68;19;1.3;5.9;20;ENE;240;24.5;
18/06/2017;0.0;0.0;25.6;29.7;22.5;45;62;34;2.2;8.2;0;NE;600;27.1;
19/06/2017;0.0;0.0;26.1;32.1;20.1;45;70;24;1.8;6.5;0;ENE;650;26.9;
20/06/2017;0.0;0.0;27.9;33.9;21.7;43;63;27;1.4;5.8;0;ENE;300;25.8;
21/06/2017;0.0;0.0;28.8;35.0;23.0;45;65;28;1.6;5.5;20;SSW;260;23.8;
22/06/2017;0.0;0.0;28.6;35.0;23.3;56;81;34;1.5;5.7;0;ENE;300;21.0;
23/06/2017;0.0;0.0;29.9;37.1;23.7;53;76;28;2.0;5.6;0;SSW;630;24.7;
24/06/2017;0.0;0.0;29.3;36.0;24.2;55;70;32;1.8;7.2;20;SW;260;23.6;
25/06/2017;6.6;0.0;27.3;33.5;20.9;60;80;38;1.8;9.8;0;NE;310;24.5;
26/06/2017;0.0;6.6;23.6;29.4;20.5;75;92;53;1.8;9.2;0;NE;500;12.4;
27/06/2017;9.4;9.4;23.3;29.1;18.7;72;98;47;1.7;9.9;10;ENE;290;15.4;
28/06/2017;67.6;46.0;19.6;23.8;16.7;85;99;67;1.8;21.6;20;NE;300;8.9;
29/06/2017;6.4;28.0;21.3;27.1;17.0;67;92;40;1.7;6.8;20;NE;260;23.8;
30/06/2017;0.0;0.0;20.4;24.8;16.0;58;87;25;1.7;9.1;10;ENE;420;20.0;
01/07/2017;0.0;0.0;20.8;26.0;15.1;57;80;35;1.5;8.3;0;ENE;270;21.1;
02/07/2017;0.0;0.0;24.0;30.2;16.6;49;83;26;1.4;5.2;0;SSW;400;25.9;
03/07/2017;0.0;0.0;26.1;32.5;19.3;43;65;24;1.4;6.4;0;N;300;27.5;
04/07/2017;0.0;0.0;24.9;29.7;19.9;55;69;39;2.0;5.4;0;NE;460;23.1;
05/07/2017;0.0;0.0;27.2;32.0;22.0;55;73;37;1.5;5.6;0;ENE;350;20.8;
06/07/2017;0.0;0.0;28.5;34.0;23.0;53;73;29;1.4;5.4;40;E;410;24.7;
07/07/2017;0.0;0.0;29.7;35.8;24.0;50;73;32;1.3;5.9;10;ENE;250;25.0;
08/07/2017;0.0;0.0;28.8;35.2;23.5;51;76;28;1.5;7.4;0;ENE;250;19.8;
09/07/2017;0.0;0.0;25.8;28.9;23.3;59;74;45;1.7;7.5;10;NNE;330;11.6;
10/07/2017;0.0;0.0;24.1;31.2;19.8;67;94;32;1.6;10.7;30;ENE;330;18.9;
11/07/2017;19.6;19.6;23.9;29.5;19.1;68;95;34;1.4;7.0;10;E;170;19.5;
12/07/2017;1.2;1.2;25.6;31.6;20.3;65;85;44;1.2;5.8;20;ENE;380;18.3;
13/07/2017;0.0;0.0;27.7;32.8;21.0;45;83;21;1.7;5.6;20;ENE;540;26.8;
14/07/2017;0.0;0.0;25.7;29.6;22.1;61;75;44;2.1;6.2;10;NE;520;24.2;
15/07/2017;0.0;0.0;25.3;29.4;20.4;50;84;22;1.9;6.4;0;ENE;720;24.8;
16/07/2017;0.0;0.0;24.7;29.1;20.9;45;62;34;2.1;6.6;0;ENE;490;26.6;
17/07/2017;0.0;0.0;24.9;29.9;21.7;45;62;28;1.7;6.2;0;NE;450;20.5;
18/07/2017;0.0;0.0;26.2;31.1;20.9;47;64;32;1.3;5.4;0;ENE;350;20.3;
19/07/2017;0.0;0.0;26.4;31.8;22.0;54;72;35;1.4;6.0;20;ENE;490;17.8;
20/07/2017;0.0;0.0;26.1;30.6;22.4;61;73;42;1.6;6.6;10;NE;340;16.5;
21/07/2017;0.6;0.0;23.1;29.6;18.8;71;88;43;1.8;11.2;0;E;220;13.4;
22/07/2017;11.8;12.4;25.0;32.1;18.5;62;84;33;1.2;5.3;20;E;260;24.3;
23/07/2017;1.4;1.4;26.6;32.4;20.7;58;74;39;1.3;5.7;40;ENE;350;23.0;
24/07/2017;0.0;0.0;26.6;32.3;21.7;44;84;18;2.5;11.6;0;WNW;410;24.7;
25/07/2017;0.0;0.0;25.5;30.4;19.2;28;48;17;2.7;12.8;0;WNW;530;27.0;
26/07/2017;0.0;0.0;25.2;31.1;19.0;32;48;18;1.6;8.0;20;NE;290;25.0;
27/07/2017;0.0;0.0;25.7;31.6;20.1;35;53;20;1.5;6.0;0;ENE;230;22.2;
28/07/2017;0.0;0.0;25.9;32.3;19.7;50;65;34;1.6;7.3;0;ENE;380;24.1;
29/07/2017;0.0;0.0;24.0;30.5;19.2;67;93;45;1.7;9.4;0;ENE;350;14.1;
30/07/2017;6.2;6.2;24.0;29.7;19.7;71;90;47;1.4;7.0;20;ENE;350;14.9;
31/07/2017;0.0;0.0;27.1;32.1;21.5;57;80;37;1.4;5.5;0;ENE;380;21.2;
01/08/2017;0.0;0.0;28.4;33.5;22.9;56;74;41;1.2;5.1;10;ENE;350;17.9;
02/08/2017;0.0;0.0;29.8;35.0;24.0;54;76;37;1.3;5.6;0;ENE;300;22.8;
03/08/2017;0.0;0.0;30.0;34.5;25.3;54;69;38;1.6;5.5;0;ENE;430;21.5;
04/08/2017;0.0;0.0;31.3;36.7;26.0;55;71;40;1.4;6.3;10;ENE;350;22.3;
05/08/2017;0.0;0.0;30.6;35.6;25.5;52;74;36;1.8;6.4;0;NE;600;23.6;
06/08/2017;0.0;0.0;29.4;35.3;25.4;48;72;21;2.0;10.0;0;NE;430;17.0;
07/08/2017;0.0;0.0;26.0;29.6;22.3;48;61;32;2.1;7.8;0;ENE;470;23.3;
08/08/2017;3.6;0.0;22.3;24.9;19.5;71;89;54;2.0;7.2;0;NNE;410;7.4;
09/08/2017;5.6;9.2;22.3;28.8;17.6;74;95;48;1.4;11.9;10;N;280;16.0;
10/08/2017;18.0;18.0;21.5;26.4;18.0;74;90;50;1.8;8.6;0;NNE;440;11.3;
11/08/2017;6.0;5.4;18.9;23.6;15.9;58;78;37;1.9;7.9;0;ENE;340;16.4;
12/08/2017;0.0;0.6;22.5;30.4;14.1;46;79;15;1.4;5.8;10;SSW;310;24.6;
13/08/2017;0.0;0.0;23.2;29.9;17.7;48;66;29;1.4;5.1;20;ENE;470;19.5;
14/08/2017;0.0;0.0;24.2;29.6;19.1;50;70;30;1.5;5.7;10;ENE;430;21.2;
15/08/2017;0.0;0.0;25.7;31.6;19.7;53;71;34;1.4;5.5;30;ENE;340;21.8;
16/08/2017;0.0;0.0;26.8;32.6;21.8;54;77;34;1.3;4.7;30;ENE;490;19.4;
17/08/2017;0.0;0.0;26.9;32.5;21.7;55;74;37;1.4;6.7;0;NE;460;21.1;
18/08/2017;0.0;0.0;26.3;32.3;22.2;60;82;39;1.7;7.6;0;NE;530;18.4;
19/08/2017;1.4;1.4;26.1;31.1;21.7;60;80;42;1.4;6.6;10;ENE;290;18.3;
20/08/2017;0.0;0.0;23.7;28.0;19.1;44;71;23;1.6;5.7;10;ENE;430;22.6;
21/08/2017;0.0;0.0;23.1;28.0;17.9;49;65;35;1.8;6.2;0;NE;590;22.7;
22/08/2017;0.0;0.0;23.3;28.6;19.4;49;68;31;1.7;6.2;0;NE;510;20.2;
23/08/2017;0.0;0.0;24.5;32.0;18.3;52;70;30;1.3;7.5;30;ENE;360;21.0;
24/08/2017;0.0;0.0;24.7;31.0;20.0;60;75;40;1.4;6.7;0;ENE;510;15.8;
25/08/2017;0.0;0.0;26.2;32.1;20.4;57;77;38;1.3;5.1;10;ENE;530;18.4;
26/08/2017;0.0;0.0;27.6;34.0;23.0;56;72;35;1.4;6.0;10;NE;350;17.5;
27/08/2017;0.0;0.0;28.6;35.8;22.3;55;77;32;1.2;4.8;10;ENE;250;19.0;
28/08/2017;0.0;0.0;27.5;32.2;23.7;56;74;39;1.5;6.3;0;NE;430;14.1;
29/08/2017;0.0;0.0;25.8;29.8;23.3;55;71;39;1.9;7.1;0;NNE;480;16.1;
30/08/2017;0.0;0.0;26.5;32.6;23.0;54;68;37;1.6;5.4;0;NE;390;14.9;
31/08/2017;0.0;0.0;24.1;29.1;20.4;65;84;40;1.7;7.7;0;NE;360;12.4;
01/09/2017;1.0;1.0;22.3;28.6;16.8;66;87;40;2.2;9.1;0;ENE;420;19.5;
02/09/2017;8.8;5.8;19.5;23.6;16.1;59;87;25;2.0;9.2;0;SSW;370;13.4;
03/09/2017;0.0;3.0;20.4;26.5;14.0;41;72;19;1.6;5.6;10;SSW;240;20.9;
04/09/2017;0.0;0.0;20.3;25.7;15.7;53;69;38;1.7;6.6;0;ENE;430;19.1;
05/09/2017;0.0;0.0;22.7;29.5;16.3;53;75;33;1.2;5.2;20;E;280;19.7;
06/09/2017;0.0;0.0;23.3;29.4;17.9;56;74;37;1.2;5.0;20;ENE;230;17.0;
07/09/2017;0.0;0.0;22.5;29.1;18.4;62;82;39;1.6;10.2;20;ENE;440;16.9;
08/09/2017;0.2;0.2;20.1;24.0;17.5;71;83;55;1.7;7.2;0;ENE;490;11.1;
09/09/2017;0.2;0.0;18.8;22.5;16.2;80;93;56;1.5;4.7;10;N;400;5.7;
10/09/2017;9.0;9.2;17.8;22.4;14.3;68;93;43;1.8;8.9;10;NE;330;13.1;
11/09/2017;0.0;0.0;20.2;27.1;14.4;58;83;28;1.3;6.0;30;NW;160;18.9;
